Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
19008,2018/01/01,1.4,0.9,2.1
19008,2018/01/02,2.0,0.8,3.5
19008,2018/01/03,1.5,0.6,3.0
19008,2018/01/04,1.5,0.9,2.3
19008,2018/01/05,1.4,0.8,1.8
19008,2018/01/06,1.0,0.5,1.7
19008,2018/01/07,2.0,0.7,2.9
19008,2018/01/08,3.6,1.5,7.6
19008,2018/01/09,2.8,1.1,5.8
19008,2018/01/10,1.5,0.8,2.2
19008,2018/01/11,1.2,0.8,1.7
19008,2018/01/12,1.4,0.7,2.5
19008,2018/01/13,1.1,0.6,1.6
19008,2018/01/14,1.4,0.6,2.4
19008,2018/01/15,1.2,1.0,1.5
19008,2018/01/16,1.5,0.8,2.0
19008,2018/01/17,2.2,0.7,5.4
19008,2018/01/18,1.6,0.7,2.8
19008,2018/01/19,1.3,0.5,2.3
19008,2018/01/20,1.6,0.9,2.5
19008,2018/01/21,2.8,1.0,6.5
19008,2018/01/22,1.5,0.9,3.2
19008,2018/01/23,1.6,0.7,3.1
19008,2018/01/24,1.3,0.9,1.7
19008,2018/01/25,1.2,0.7,2.1
19008,2018/01/26,1.6,1.0,2.3
19008,2018/01/27,1.5,0.8,2.7
19008,2018/01/28,1.0,0.6,1.8
19008,2018/01/29,1.0,0.7,1.4
19008,2018/01/30,1.5,0.6,2.9
19008,2018/01/31,1.1,0.7,1.7
19008,2018/02/01,2.1,1.0,3.7
19008,2018/02/02,1.6,0.7,2.7
19008,2018/02/03,1.7,0.8,2.7
19008,2018/02/04,1.8,1.3,2.6
19008,2018/02/05,2.1,1.3,2.9
19008,2018/02/06,1.6,0.8,2.3
19008,2018/02/07,1.5,0.4,2.3
19008,2018/02/08,1.2,0.4,1.9
19008,2018/02/09,1.4,0.7,2.0
19008,2018/02/10,1.4,0.6,2.1
19008,2018/02/11,1.8,1.2,2.6
19008,2018/02/12,1.9,0.9,3.1
19008,2018/02/13,1.7,1.0,2.2
19008,2018/02/14,1.4,0.7,1.9
19008,2018/02/15,1.5,0.8,2.1
19008,2018/02/16,1.3,0.6,2.7
19008,2018/02/17,1.3,0.8,1.9
19008,2018/02/18,1.9,0.7,3.4
19008,2018/02/19,1.6,1.1,2.3
19008,2018/02/20,1.5,0.7,2.9
19008,2018/02/21,1.6,1.0,2.7
19008,2018/02/22,1.5,1.0,2.1
19008,2018/02/23,1.6,0.9,2.9
19008,2018/02/24,1.4,0.7,2.4
19008,2018/02/25,3.8,1.8,5.5
19008,2018/02/26,2.4,1.4,3.4
19008,2018/02/27,1.6,0.8,2.4
19008,2018/02/28,2.2,1.0,2.9
19008,2018/03/01,1.6,0.9,3.0
19008,2018/03/02,1.5,0.9,2.3
19008,2018/03/03,1.6,0.8,3.1
19008,2018/03/04,1.6,0.6,2.9
19008,2018/03/05,1.1,0.5,1.8
19008,2018/03/06,1.2,0.7,1.7
19008,2018/03/07,1.6,0.9,3.3
19008,2018/03/08,1.4,0.7,1.9
19008,2018/03/09,1.5,0.8,2.6
19008,2018/03/10,1.3,0.7,1.8
19008,2018/03/11,1.6,0.8,2.7
19008,2018/03/12,1.2,0.7,2.0
19008,2018/03/13,1.3,0.5,2.5
19008,2018/03/14,1.6,0.6,2.8
19008,2018/03/15,2.4,0.7,4.1
19008,2018/03/16,1.7,0.6,2.8
19008,2018/03/17,2.3,0.9,3.8
19008,2018/03/18,2.2,1.2,3.9
19008,2018/03/19,2.1,1.6,2.9
19008,2018/03/20,2.1,1.2,4.8
19008,2018/03/21,2.1,1.0,3.3
19008,2018/03/22,1.9,1.1,2.9
19008,2018/03/23,2.0,0.6,3.2
19008,2018/03/24,2.5,1.3,4.0
19008,2018/03/25,1.9,0.9,2.6
19008,2018/03/26,1.2,0.7,2.0
19008,2018/03/27,1.4,0.7,2.2
19008,2018/03/28,1.7,0.6,2.8
19008,2018/03/29,2.1,0.8,3.0
19008,2018/03/30,2.8,1.7,3.5
19008,2018/03/31,2.3,1.7,3.2
19008,2018/04/01,2.6,0.8,4.2
19008,2018/04/02,1.7,0.6,2.7
19008,2018/04/03,1.6,0.8,2.5
19008,2018/04/04,2.1,0.9,3.2
19008,2018/04/05,1.6,0.7,2.6
19008,2018/04/06,1.8,0.8,3.3
19008,2018/04/07,1.9,1.0,2.5
19008,2018/04/08,2.6,1.8,3.2
19008,2018/04/09,2.1,1.3,3.8
19008,2018/04/10,1.7,0.6,3.0
19008,2018/04/11,2.1,1.0,3.7
19008,2018/04/12,2.2,0.9,5.4
19008,2018/04/13,1.5,0.6,2.8
19008,2018/04/14,1.2,0.6,2.0
19008,2018/04/15,1.4,0.8,2.1
19008,2018/04/16,1.1,0.4,1.9
19008,2018/04/17,1.8,1.1,3.0
19008,2018/04/18,1.5,0.4,2.5
19008,2018/04/19,1.7,0.4,2.7
19008,2018/04/20,1.3,0.6,1.9
19008,2018/04/21,1.4,0.6,2.5
19008,2018/04/22,1.9,1.2,3.2
19008,2018/04/23,2.0,1.3,2.7
19008,2018/04/24,1.7,1.0,2.5
19008,2018/04/25,2.0,1.3,2.7
19008,2018/04/26,2.0,1.4,2.8
19008,2018/04/27,2.8,0.9,5.2
19008,2018/04/28,1.6,0.9,2.7
19008,2018/04/29,3.1,1.5,4.7
19008,2018/04/30,2.5,0.7,4.1
19008,2018/05/01,2.3,0.8,3.2
19008,2018/05/02,2.2,0.8,3.5
19008,2018/05/03,1.4,0.7,3.0
19008,2018/05/04,1.7,0.7,3.2
19008,2018/05/05,1.5,0.5,2.9
19008,2018/05/06,1.5,0.5,2.5
19008,2018/05/07,1.7,0.9,2.9
19008,2018/05/08,1.9,0.6,4.4
19008,2018/05/09,1.8,0.6,4.9
19008,2018/05/10,1.2,0.5,1.9
19008,2018/05/11,1.8,0.8,4.3
19008,2018/05/12,1.4,0.7,2.4
19008,2018/05/13,2.0,1.4,3.1
19008,2018/05/14,2.5,1.5,3.6
19008,2018/05/15,2.2,1.0,2.8
19008,2018/05/16,1.6,0.4,3.0
19008,2018/05/17,1.5,0.7,2.7
19008,2018/05/18,1.7,0.8,2.3
19008,2018/05/19,1.8,1.1,2.8
19008,2018/05/20,2.5,1.3,3.7
19008,2018/05/21,1.8,1.1,3.2
19008,2018/05/22,1.5,0.3,3.0
19008,2018/05/23,1.3,0.6,2.1
19008,2018/05/24,1.3,0.6,2.0
19008,2018/05/25,1.4,0.4,2.2
19008,2018/05/26,1.8,0.8,2.9
19008,2018/05/27,2.0,0.8,4.3
19008,2018/05/28,2.1,1.1,4.0
19008,2018/05/29,1.6,0.8,2.5
19008,2018/05/30,1.6,0.9,2.6
19008,2018/05/31,1.9,0.7,2.9
19008,2018/06/01,2.5,1.8,3.4
19008,2018/06/02,2.0,1.3,2.6
19008,2018/06/03,1.5,1.0,2.0
19008,2018/06/04,1.8,0.5,2.9
19008,2018/06/05,2.0,1.3,3.0
19008,2018/06/06,2.1,1.1,3.3
19008,2018/06/07,2.0,0.9,3.0
19008,2018/06/08,1.6,0.7,2.3
19008,2018/06/09,2.1,1.4,3.1
19008,2018/06/10,2.1,1.4,2.7
19008,2018/06/11,1.4,0.4,2.3
19008,2018/06/12,1.7,0.7,4.1
19008,2018/06/13,1.7,0.7,2.4
19008,2018/06/14,1.5,0.7,2.5
19008,2018/06/15,2.2,1.5,4.0
19008,2018/06/16,2.0,1.1,2.5
19008,2018/06/17,1.6,0.9,2.4
19008,2018/06/18,2.1,1.1,3.8
19008,2018/06/19,1.9,0.9,2.6
19008,2018/06/20,2.0,0.8,2.8
19008,2018/06/21,2.0,0.8,3.4
19008,2018/06/22,3.5,1.6,4.9
19008,2018/06/23,2.5,1.7,3.5
19008,2018/06/24,2.1,0.6,3.6
19008,2018/06/25,3.1,2.3,3.7
19008,2018/06/26,2.2,1.6,2.8
19008,2018/06/27,2.2,0.7,5.7
19008,2018/06/28,1.8,0.6,3.1
19008,2018/06/29,2.0,0.9,2.7
19008,2018/06/30,2.0,0.6,3.2
19008,2018/07/01,2.2,0.7,4.7
19008,2018/07/02,2.4,1.0,4.7
19008,2018/07/03,2.1,0.8,3.6
19008,2018/07/04,2.3,1.6,3.5
19008,2018/07/05,2.1,1.2,3.9
19008,2018/07/06,1.6,0.7,3.4
19008,2018/07/07,1.5,0.6,2.5
19008,2018/07/08,2.1,0.9,4.0
19008,2018/07/09,2.4,1.6,4.3
19008,2018/07/10,2.3,1.7,3.1
19008,2018/07/11,3.2,2.5,4.0
19008,2018/07/12,2.2,1.1,3.5
19008,2018/07/13,1.5,0.6,2.2
19008,2018/07/14,1.8,0.6,3.0
19008,2018/07/15,1.7,0.7,3.1
19008,2018/07/16,2.5,1.3,4.6
19008,2018/07/17,-999,-999,-999
19008,2018/07/18,-999,-999,-999
19008,2018/07/19,-999,-999,-999
19008,2018/07/20,-999,-999,-999
19008,2018/07/21,-999,-999,-999
19008,2018/07/22,-999,-999,-999
19008,2018/07/23,-999,-999,-999
19008,2018/07/24,-999,-999,-999
19008,2018/07/25,-999,-999,-999
19008,2018/07/26,-999,-999,-999
19008,2018/07/27,1.6,0.9,2.8
19008,2018/07/28,1.9,0.7,3.3
19008,2018/07/29,1.4,0.7,2.2
19008,2018/07/30,1.3,0.6,2.2
19008,2018/07/31,1.6,0.5,2.8
19008,2018/08/01,2.2,1.3,3.8
19008,2018/08/02,2.2,0.9,4.1
19008,2018/08/03,1.7,0.6,2.8
19008,2018/08/04,1.9,1.0,3.1
19008,2018/08/05,1.4,0.5,2.7
19008,2018/08/06,2.0,1.1,5.3
19008,2018/08/07,2.2,1.0,3.9
19008,2018/08/08,1.7,0.7,2.5
19008,2018/08/09,1.8,0.8,3.9
19008,2018/08/10,1.7,1.0,2.7
19008,2018/08/11,1.7,0.9,3.9
19008,2018/08/12,2.5,1.3,4.0
19008,2018/08/13,1.6,0.7,3.6
19008,2018/08/14,1.5,0.9,2.6
19008,2018/08/15,1.6,0.5,3.6
19008,2018/08/16,1.9,0.7,2.7
19008,2018/08/17,1.5,0.4,2.2
19008,2018/08/18,1.5,1.0,2.5
19008,2018/08/19,1.2,0.5,1.9
19008,2018/08/20,1.3,0.5,1.8
19008,2018/08/21,1.3,0.6,2.3
19008,2018/08/22,1.3,0.7,2.0
19008,2018/08/23,1.6,0.7,4.0
19008,2018/08/24,1.9,1.1,3.3
19008,2018/08/25,2.4,1.1,3.4
19008,2018/08/26,2.1,0.9,4.1
19008,2018/08/27,1.6,0.8,2.7
19008,2018/08/28,1.2,0.5,2.0
19008,2018/08/29,1.1,0.6,2.0
19008,2018/08/30,1.8,0.6,3.6
19008,2018/08/31,2.5,1.3,4.2
19008,2018/09/01,1.5,0.7,2.5
19008,2018/09/02,1.8,0.7,2.9
19008,2018/09/03,1.5,0.8,2.3
19008,2018/09/04,1.3,0.4,2.2
19008,2018/09/05,1.2,0.4,1.8
19008,2018/09/06,1.8,0.6,4.7
19008,2018/09/07,1.3,0.6,2.1
19008,2018/09/08,1.2,0.6,2.1
19008,2018/09/09,1.2,0.5,1.8
19008,2018/09/10,1.2,0.5,1.9
19008,2018/09/11,1.3,0.5,1.8
19008,2018/09/12,1.3,0.7,1.9
19008,2018/09/13,1.8,0.6,3.4
19008,2018/09/14,1.5,0.7,1.9
19008,2018/09/15,1.7,0.6,2.6
19008,2018/09/16,2.1,0.7,3.9
19008,2018/09/17,1.4,0.7,2.3
19008,2018/09/18,1.2,0.5,1.8
19008,2018/09/19,1.1,0.5,1.6
19008,2018/09/20,1.1,0.5,1.5
19008,2018/09/21,1.1,0.5,1.6
19008,2018/09/22,1.5,1.0,2.6
19008,2018/09/23,2.0,1.1,3.2
19008,2018/09/24,3.5,1.4,5.8
19008,2018/09/25,2.8,1.8,3.4
19008,2018/09/26,2.2,0.7,3.7
19008,2018/09/27,0.9,0.3,1.4
19008,2018/09/28,0.9,0.3,1.8
19008,2018/09/29,1.7,0.5,3.0
19008,2018/09/30,2.2,1.2,2.9
19008,2018/10/01,1.6,0.8,3.2
19008,2018/10/02,1.2,0.6,1.7
19008,2018/10/03,1.1,0.5,1.8
19008,2018/10/04,1.2,0.4,2.0
19008,2018/10/05,1.3,0.6,1.8
19008,2018/10/06,1.4,0.6,2.2
19008,2018/10/07,1.0,0.6,1.7
19008,2018/10/08,1.2,0.5,1.5
19008,2018/10/09,1.1,0.4,2.0
19008,2018/10/10,2.2,1.2,3.2
19008,2018/10/11,2.1,0.7,3.5
19008,2018/10/12,1.3,0.6,2.2
19008,2018/10/13,1.3,0.6,2.2
19008,2018/10/14,1.4,0.8,2.2
19008,2018/10/15,1.8,0.5,2.9
19008,2018/10/16,1.3,0.5,2.1
19008,2018/10/17,0.9,0.3,1.5
19008,2018/10/18,0.9,0.4,1.4
19008,2018/10/19,1.2,0.4,1.5
19008,2018/10/20,0.9,0.4,1.8
19008,2018/10/21,2.4,0.4,7.5
19008,2018/10/22,1.4,0.6,2.3
