Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
14391,2018/01/01,1.1,0.6,1.9
14391,2018/01/02,1.7,0.5,3.6
14391,2018/01/03,1.1,0.4,2.2
14391,2018/01/04,1.0,0.4,2.1
14391,2018/01/05,0.8,0.3,1.6
14391,2018/01/06,0.6,0.1,1.0
14391,2018/01/07,1.0,0.2,1.7
14391,2018/01/08,2.4,0.6,5.7
14391,2018/01/09,1.9,0.5,4.6
14391,2018/01/10,1.1,0.5,2.0
14391,2018/01/11,0.8,0.2,1.7
14391,2018/01/12,0.8,0.2,1.8
14391,2018/01/13,0.7,0.1,1.6
14391,2018/01/14,0.8,0.2,1.8
14391,2018/01/15,0.8,0.4,1.8
14391,2018/01/16,1.0,0.4,1.9
14391,2018/01/17,2.0,0.7,5.3
14391,2018/01/18,1.3,0.4,2.8
14391,2018/01/19,1.0,0.4,2.0
14391,2018/01/20,1.1,0.6,1.8
14391,2018/01/21,2.3,0.7,6.8
14391,2018/01/22,1.1,0.4,2.4
14391,2018/01/23,1.1,0.4,2.3
14391,2018/01/24,0.8,0.3,1.6
14391,2018/01/25,0.8,0.4,1.1
14391,2018/01/26,0.7,0.2,1.2
14391,2018/01/27,1.0,0.3,2.1
14391,2018/01/28,0.9,0.2,2.3
14391,2018/01/29,0.9,0.3,1.7
14391,2018/01/30,1.1,0.5,1.7
14391,2018/01/31,0.9,0.2,1.3
14391,2018/02/01,1.3,0.3,2.6
14391,2018/02/02,1.1,0.3,2.4
14391,2018/02/03,1.2,0.3,2.2
14391,2018/02/04,1.1,0.3,2.0
14391,2018/02/05,1.4,0.4,2.3
14391,2018/02/06,1.3,0.2,2.7
14391,2018/02/07,1.1,0.3,1.7
14391,2018/02/08,0.8,0.3,1.6
14391,2018/02/09,1.1,0.3,2.6
14391,2018/02/10,1.0,0.4,2.0
14391,2018/02/11,1.0,0.3,2.3
14391,2018/02/12,1.2,0.3,2.7
14391,2018/02/13,1.1,0.3,2.3
14391,2018/02/14,1.0,0.3,2.1
14391,2018/02/15,1.0,0.2,2.1
14391,2018/02/16,1.0,0.4,1.8
14391,2018/02/17,1.0,0.2,1.4
14391,2018/02/18,1.2,0.4,2.2
14391,2018/02/19,0.8,0.1,1.6
14391,2018/02/20,1.1,0.2,2.1
14391,2018/02/21,1.2,0.1,2.5
14391,2018/02/22,1.1,0.2,2.0
14391,2018/02/23,1.2,0.5,2.7
14391,2018/02/24,1.1,0.3,2.3
14391,2018/02/25,2.7,1.1,4.2
14391,2018/02/26,2.0,0.5,3.3
14391,2018/02/27,1.2,0.4,1.8
14391,2018/02/28,1.3,0.3,2.3
14391,2018/03/01,1.0,0.4,1.6
14391,2018/03/02,0.9,0.3,1.8
14391,2018/03/03,1.1,0.1,2.2
14391,2018/03/04,1.3,0.5,2.3
14391,2018/03/05,0.9,0.3,1.8
14391,2018/03/06,1.0,0.4,2.4
14391,2018/03/07,0.9,0.3,1.8
14391,2018/03/08,1.0,0.4,2.0
14391,2018/03/09,1.2,0.4,3.0
14391,2018/03/10,1.0,0.4,2.3
14391,2018/03/11,1.0,0.3,1.9
14391,2018/03/12,1.0,0.3,2.0
14391,2018/03/13,0.9,0.4,1.9
14391,2018/03/14,1.3,0.4,2.4
14391,2018/03/15,1.6,0.7,2.7
14391,2018/03/16,1.4,0.2,2.4
14391,2018/03/17,1.6,0.7,3.1
14391,2018/03/18,1.5,0.6,2.8
14391,2018/03/19,1.6,0.9,2.5
14391,2018/03/20,1.6,0.2,3.7
14391,2018/03/21,1.5,0.3,2.9
14391,2018/03/22,1.4,0.5,2.4
