Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
5909,2019/01/01,4.6,3.2,5.9
5909,2019/01/02,7.5,1.4,12.4
5909,2019/01/03,5.4,2.4,7.4
5909,2019/01/04,3.1,1.0,6.3
5909,2019/01/05,3.4,-0.4,9.4
5909,2019/01/06,6.6,0.6,16.8
5909,2019/01/07,5.4,1.8,9.3
5909,2019/01/08,4.0,1.2,8.5
5909,2019/01/09,5.7,-0.6,10.3
5909,2019/01/10,7.7,5.9,11.7
5909,2019/01/11,4.8,1.5,7.0
5909,2019/01/12,4.6,1.4,9.8
5909,2019/01/13,4.9,0.6,8.5
5909,2019/01/14,10.9,6.7,15.0
5909,2019/01/15,9.7,6.3,12.9
5909,2019/01/16,8.6,5.1,13.7
5909,2019/01/17,6.7,5.4,8.6
5909,2019/01/18,4.8,1.7,6.8
5909,2019/01/19,4.8,3.3,6.2
5909,2019/01/20,4.0,1.4,6.3
5909,2019/01/21,3.6,1.2,7.0
5909,2019/01/22,3.4,1.2,6.9
5909,2019/01/23,1.3,-0.4,2.8
5909,2019/01/24,3.6,0.8,7.6
5909,2019/01/25,3.3,-1.4,7.0
5909,2019/01/26,3.3,0.1,7.9
5909,2019/01/27,2.0,1.1,3.2
5909,2019/01/28,5.0,1.0,11.4
5909,2019/01/29,4.4,0.7,9.1
5909,2019/01/30,3.0,1.2,4.1
5909,2019/01/31,1.6,-0.5,3.6
5909,2019/02/01,1.7,1.0,2.4
5909,2019/02/02,3.3,1.2,6.4
5909,2019/02/03,4.7,2.6,6.9
5909,2019/02/04,7.3,4.2,11.4
5909,2019/02/05,6.9,3.2,12.0
5909,2019/02/06,7.2,2.6,12.9
5909,2019/02/07,5.4,2.2,7.7
5909,2019/02/08,7.4,2.9,12.2
5909,2019/02/09,8.6,4.1,13.0
5909,2019/02/10,6.9,5.7,8.9
5909,2019/02/11,8.6,4.2,12.7
5909,2019/02/12,10.8,7.8,15.1
5909,2019/02/13,8.9,5.6,12.8
5909,2019/02/14,9.2,4.4,15.1
5909,2019/02/15,10.0,6.1,15.9
5909,2019/02/16,10.7,6.4,15.5
5909,2019/02/17,11.0,5.4,16.8
5909,2019/02/18,11.1,7.9,15.8
5909,2019/02/19,10.6,7.3,15.1
5909,2019/02/20,8.5,4.4,13.5
5909,2019/02/21,10.2,6.2,15.5
5909,2019/02/22,12.5,6.3,20.2
5909,2019/02/23,8.1,5.3,11.0
5909,2019/02/24,7.4,3.4,11.9
5909,2019/02/25,9.9,4.6,16.7
5909,2019/02/26,13.0,7.2,20.1
5909,2019/02/27,15.0,8.4,22.3
5909,2019/02/28,13.2,9.2,18.8
5909,2019/03/01,12.2,7.0,19.1
5909,2019/03/02,12.5,7.3,17.7
5909,2019/03/03,12.4,6.6,18.4
5909,2019/03/04,9.9,8.2,11.7
5909,2019/03/05,11.6,6.1,17.2
5909,2019/03/06,11.4,7.8,14.7
5909,2019/03/07,12.4,9.7,15.6
5909,2019/03/08,13.2,9.3,17.1
5909,2019/03/09,13.4,9.7,18.4
5909,2019/03/10,13.5,9.3,17.7
5909,2019/03/11,11.7,7.6,16.3
5909,2019/03/12,10.7,6.7,15.2
5909,2019/03/13,10.6,6.9,16.2
5909,2019/03/14,10.9,5.8,16.7
5909,2019/03/15,14.6,8.1,21.6
5909,2019/03/16,15.9,11.1,22.6
5909,2019/03/17,12.6,11.1,14.1
5909,2019/03/18,11.8,7.6,16.8
5909,2019/03/19,9.7,6.3,13.6
5909,2019/03/20,10.3,6.6,14.3
5909,2019/03/21,11.4,6.9,16.8
5909,2019/03/22,13.7,7.6,20.8
5909,2019/03/23,15.9,9.8,21.7
5909,2019/03/24,17.3,11.6,23.8
5909,2019/03/25,16.7,11.9,23.7
5909,2019/03/26,11.6,6.4,15.9
5909,2019/03/27,11.7,8.4,15.8
5909,2019/03/28,11.9,7.8,16.1
5909,2019/03/29,13.5,8.9,17.7
5909,2019/03/30,14.7,9.0,20.9
5909,2019/03/31,15.9,10.2,22.6
5909,2019/04/01,17.1,11.0,22.3
5909,2019/04/02,16.8,12.6,21.0
5909,2019/04/03,12.4,11.3,14.3
5909,2019/04/04,10.0,8.2,11.4
5909,2019/04/05,11.7,8.1,16.5
5909,2019/04/06,12.8,11.3,15.6
5909,2019/04/07,11.0,9.5,13.4
5909,2019/04/08,13.1,7.6,18.3
5909,2019/04/09,15.0,11.0,19.9
5909,2019/04/10,14.3,11.2,18.3
5909,2019/04/11,11.7,9.9,13.3
5909,2019/04/12,13.0,10.9,17.0
5909,2019/04/13,11.8,9.2,14.5
5909,2019/04/14,8.2,7.2,9.6
5909,2019/04/15,13.5,8.6,18.0
5909,2019/04/16,15.3,10.9,19.5
5909,2019/04/17,16.9,11.5,21.9
5909,2019/04/18,16.8,12.9,21.4
5909,2019/04/19,17.3,13.4,22.0
5909,2019/04/20,18.4,12.8,22.9
5909,2019/04/21,18.3,14.6,22.7
5909,2019/04/22,16.2,13.8,19.3
5909,2019/04/23,12.6,11.8,13.7
5909,2019/04/24,14.8,12.8,17.3
5909,2019/04/25,14.5,12.4,16.3
5909,2019/04/26,14.8,12.4,18.7
5909,2019/04/27,16.0,10.0,21.1
5909,2019/04/28,16.1,11.7,20.1
5909,2019/04/29,11.9,9.4,14.9
5909,2019/04/30,16.0,9.0,22.1
5909,2019/05/01,17.7,12.8,23.7
5909,2019/05/02,15.9,13.0,19.8
5909,2019/05/03,14.6,12.6,17.7
5909,2019/05/04,14.6,10.4,19.6
5909,2019/05/05,9.3,6.7,12.1
5909,2019/05/06,12.3,6.3,17.2
5909,2019/05/07,14.0,9.0,18.4
5909,2019/05/08,11.8,10.4,13.0
5909,2019/05/09,14.3,9.5,19.0
5909,2019/05/10,17.3,12.3,21.6
5909,2019/05/11,15.6,11.1,19.4
5909,2019/05/12,13.8,10.9,18.0
5909,2019/05/13,16.7,13.0,20.8
5909,2019/05/14,15.0,11.0,19.0
5909,2019/05/15,11.7,8.6,14.0
5909,2019/05/16,15.4,10.5,19.9
5909,2019/05/17,15.2,12.4,19.1
5909,2019/05/18,13.3,11.7,15.3
5909,2019/05/19,13.2,12.0,14.4
5909,2019/05/20,14.3,12.6,15.9
5909,2019/05/21,17.6,12.8,23.3
5909,2019/05/22,19.0,13.9,24.7
5909,2019/05/23,20.3,15.4,24.8
5909,2019/05/24,20.8,16.4,25.2
5909,2019/05/25,19.0,16.2,25.1
5909,2019/05/26,19.6,16.2,24.1
5909,2019/05/27,16.0,14.4,18.0
5909,2019/05/28,16.6,14.1,21.8
5909,2019/05/29,16.1,13.8,19.2
5909,2019/05/30,19.0,14.5,23.3
5909,2019/05/31,20.3,14.7,24.5
5909,2019/06/01,22.8,16.8,27.4
5909,2019/06/02,24.5,18.8,29.6
5909,2019/06/03,25.7,20.5,30.9
5909,2019/06/04,25.4,20.6,30.7
5909,2019/06/05,24.6,20.0,28.7
5909,2019/06/06,21.7,18.5,24.9
5909,2019/06/07,22.8,17.9,26.7
5909,2019/06/08,24.2,20.3,28.1
5909,2019/06/09,23.5,20.6,26.5
5909,2019/06/10,24.4,21.5,28.5
5909,2019/06/11,23.9,20.7,28.1
5909,2019/06/12,24.5,20.4,30.7
5909,2019/06/13,24.0,18.7,29.0
5909,2019/06/14,26.7,20.9,31.0
5909,2019/06/15,25.7,21.9,29.8
5909,2019/06/16,26.2,19.8,32.1
5909,2019/06/17,28.0,21.2,33.2
5909,2019/06/18,29.1,25.2,33.2
5909,2019/06/19,28.5,25.4,32.3
5909,2019/06/20,27.1,23.7,32.1
5909,2019/06/21,26.9,23.1,31.9
5909,2019/06/22,23.3,18.1,27.2
5909,2019/06/23,26.5,19.7,32.9
5909,2019/06/24,29.1,23.3,33.9
5909,2019/06/25,30.9,25.7,34.8
