Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
8162,2019/01/01,3.1,0.9,6.1
8162,2019/01/02,6.6,-0.6,12.5
8162,2019/01/03,3.2,-2.2,7.9
8162,2019/01/04,-0.3,-3.7,5.3
8162,2019/01/05,0.9,-3.9,7.7
8162,2019/01/06,3.5,-3.0,16.4
8162,2019/01/07,1.7,-1.4,6.9
8162,2019/01/08,1.7,-0.7,6.2
8162,2019/01/09,5.2,-1.2,9.9
8162,2019/01/10,5.8,0.6,10.3
8162,2019/01/11,1.3,-3.4,6.2
8162,2019/01/12,1.0,-2.6,7.0
8162,2019/01/13,2.2,-2.9,8.5
8162,2019/01/14,10.6,5.6,14.9
8162,2019/01/15,6.2,1.0,11.8
8162,2019/01/16,5.6,-0.4,12.3
8162,2019/01/17,6.2,5.2,7.7
8162,2019/01/18,4.0,1.0,5.9
8162,2019/01/19,3.8,1.5,6.1
8162,2019/01/20,1.1,-2.2,6.1
8162,2019/01/21,1.0,-2.5,6.6
8162,2019/01/22,0.3,-2.9,6.3
8162,2019/01/23,-0.2,-3.4,2.3
8162,2019/01/24,1.6,-1.1,6.2
8162,2019/01/25,0.3,-4.3,6.3
8162,2019/01/26,0.3,-3.5,6.2
8162,2019/01/27,1.0,-1.3,2.3
8162,2019/01/28,3.8,-0.9,10.2
8162,2019/01/29,1.6,-3.0,7.6
8162,2019/01/30,2.6,0.9,4.0
8162,2019/01/31,0.9,-1.3,3.4
8162,2019/02/01,1.2,0.5,2.0
8162,2019/02/02,3.1,1.0,6.3
8162,2019/02/03,4.3,2.9,7.0
8162,2019/02/04,4.7,0.6,10.6
8162,2019/02/05,3.4,-0.5,9.7
8162,2019/02/06,3.5,-1.8,11.4
8162,2019/02/07,2.5,-1.7,7.7
8162,2019/02/08,4.2,-1.3,11.3
8162,2019/02/09,5.4,-0.6,11.8
8162,2019/02/10,5.9,5.2,6.7
8162,2019/02/11,8.4,4.0,12.6
8162,2019/02/12,9.3,4.3,14.2
8162,2019/02/13,5.8,0.5,11.3
8162,2019/02/14,5.5,-0.4,13.0
8162,2019/02/15,6.7,0.5,14.7
8162,2019/02/16,6.6,0.7,14.1
8162,2019/02/17,6.7,0.1,15.3
8162,2019/02/18,7.8,1.2,14.6
8162,2019/02/19,8.1,2.0,13.6
8162,2019/02/20,6.1,2.3,12.5
8162,2019/02/21,7.0,1.6,13.9
8162,2019/02/22,9.5,2.5,18.3
8162,2019/02/23,5.7,0.8,9.1
8162,2019/02/24,4.5,-1.8,10.7
8162,2019/02/25,7.2,0.1,14.4
8162,2019/02/26,9.6,2.1,18.2
8162,2019/02/27,11.2,3.5,20.4
8162,2019/02/28,10.8,3.7,18.2
8162,2019/03/01,10.0,3.6,17.7
8162,2019/03/02,9.4,2.7,16.9
8162,2019/03/03,10.2,2.1,17.6
8162,2019/03/04,8.3,6.2,9.9
8162,2019/03/05,8.8,2.3,16.7
8162,2019/03/06,9.0,2.9,14.4
8162,2019/03/07,12.0,9.8,15.3
8162,2019/03/08,12.3,7.6,16.8
8162,2019/03/09,11.9,5.6,17.3
8162,2019/03/10,12.4,6.5,16.9
8162,2019/03/11,11.1,7.5,16.1
8162,2019/03/12,9.8,5.5,13.8
8162,2019/03/13,9.0,3.7,15.1
8162,2019/03/14,9.3,1.6,15.5
8162,2019/03/15,13.9,7.5,20.8
8162,2019/03/16,14.9,7.1,22.2
8162,2019/03/17,11.6,8.0,14.0
8162,2019/03/18,11.0,7.0,15.8
8162,2019/03/19,8.6,3.4,13.3
8162,2019/03/20,8.1,2.4,13.8
8162,2019/03/21,8.7,2.4,15.6
8162,2019/03/22,10.8,2.6,19.4
8162,2019/03/23,12.9,4.6,21.4
8162,2019/03/24,14.8,5.6,22.9
8162,2019/03/25,15.8,10.2,23.2
8162,2019/03/26,10.6,6.2,15.9
8162,2019/03/27,9.6,4.3,14.9
8162,2019/03/28,9.5,3.9,14.9
8162,2019/03/29,11.3,4.6,17.5
8162,2019/03/30,11.9,4.1,19.7
8162,2019/03/31,12.8,4.7,21.0
8162,2019/04/01,13.9,5.6,21.6
8162,2019/04/02,15.1,8.9,21.0
8162,2019/04/03,11.9,10.8,13.4
8162,2019/04/04,10.0,7.8,11.5
8162,2019/04/05,11.3,7.5,15.8
8162,2019/04/06,12.5,10.2,15.3
8162,2019/04/07,10.9,8.3,13.0
8162,2019/04/08,12.3,6.8,18.3
8162,2019/04/09,14.1,8.6,19.0
8162,2019/04/10,13.3,7.6,18.4
8162,2019/04/11,11.7,10.3,13.3
8162,2019/04/12,12.8,10.4,16.2
8162,2019/04/13,11.7,8.8,14.9
8162,2019/04/14,7.9,6.6,9.9
8162,2019/04/15,12.3,6.5,18.2
8162,2019/04/16,13.8,7.7,19.3
8162,2019/04/17,14.5,7.4,22.1
8162,2019/04/18,15.0,9.4,20.9
8162,2019/04/19,15.2,9.5,21.3
8162,2019/04/20,16.0,8.4,22.6
8162,2019/04/21,16.8,10.6,23.1
8162,2019/04/22,15.7,12.3,20.1
8162,2019/04/23,12.6,11.6,13.6
8162,2019/04/24,14.8,12.1,17.7
8162,2019/04/25,13.7,9.7,16.2
8162,2019/04/26,14.8,11.3,19.9
8162,2019/04/27,15.2,6.2,20.9
8162,2019/04/28,15.1,9.1,19.0
8162,2019/04/29,11.4,7.1,17.0
8162,2019/04/30,15.0,5.8,23.0
8162,2019/05/01,16.8,8.8,24.1
8162,2019/05/02,15.8,9.7,20.7
8162,2019/05/03,14.2,11.9,19.4
8162,2019/05/04,14.3,10.3,19.4
8162,2019/05/05,9.6,6.5,13.3
8162,2019/05/06,11.5,3.8,19.2
8162,2019/05/07,13.3,5.1,19.0
8162,2019/05/08,11.7,10.2,12.6
8162,2019/05/09,13.7,9.4,20.3
8162,2019/05/10,16.7,10.6,23.9
8162,2019/05/11,14.7,10.2,20.1
8162,2019/05/12,14.0,10.4,19.1
8162,2019/05/13,17.1,12.4,21.6
8162,2019/05/14,14.1,8.7,19.7
8162,2019/05/15,11.5,5.4,16.3
8162,2019/05/16,14.4,6.9,21.8
8162,2019/05/17,14.7,10.3,20.0
8162,2019/05/18,13.2,11.5,15.7
8162,2019/05/19,13.5,11.9,15.9
8162,2019/05/20,14.4,12.4,16.8
8162,2019/05/21,17.9,12.7,24.4
8162,2019/05/22,18.5,12.6,25.4
8162,2019/05/23,19.6,12.9,26.3
8162,2019/05/24,20.1,13.1,26.4
8162,2019/05/25,17.8,13.1,25.3
8162,2019/05/26,19.3,14.9,25.0
8162,2019/05/27,15.8,14.2,17.5
8162,2019/05/28,16.3,13.8,21.7
8162,2019/05/29,16.7,13.2,21.1
8162,2019/05/30,18.7,11.9,25.7
8162,2019/05/31,19.4,12.0,26.4
8162,2019/06/01,21.2,12.9,30.1
8162,2019/06/02,23.6,14.2,32.1
8162,2019/06/03,24.6,16.1,32.7
8162,2019/06/04,25.3,17.7,32.5
8162,2019/06/05,24.9,19.1,31.4
8162,2019/06/06,22.1,18.2,26.8
8162,2019/06/07,21.9,16.1,27.2
8162,2019/06/08,24.0,17.0,31.3
8162,2019/06/09,22.3,16.2,27.1
8162,2019/06/10,24.0,19.1,29.5
8162,2019/06/11,23.1,17.8,28.5
8162,2019/06/12,23.5,19.1,28.8
8162,2019/06/13,22.2,15.9,30.1
8162,2019/06/14,24.0,15.0,31.8
8162,2019/06/15,24.1,17.9,30.3
8162,2019/06/16,24.7,17.9,31.1
8162,2019/06/17,25.7,17.9,33.6
8162,2019/06/18,26.7,20.1,32.8
8162,2019/06/19,27.1,20.6,33.0
8162,2019/06/20,25.7,20.9,30.9
8162,2019/06/21,25.6,19.5,31.2
8162,2019/06/22,21.1,16.3,26.8
8162,2019/06/23,23.7,16.3,31.0
8162,2019/06/24,26.2,18.3,34.7
8162,2019/06/25,28.0,20.9,35.1
8162,2019/06/26,29.5,22.5,36.4
8162,2019/06/27,30.9,23.6,37.0
8162,2019/06/28,30.6,23.2,37.1
8162,2019/06/29,29.5,24.4,35.4
8162,2019/06/30,28.9,21.6,36.6
8162,2019/07/01,27.7,22.8,34.9
8162,2019/07/02,28.2,22.9,34.3
8162,2019/07/03,26.5,19.1,34.1
8162,2019/07/04,25.2,18.2,32.9
8162,2019/07/05,27.6,20.5,33.6
8162,2019/07/06,28.3,22.5,33.8
8162,2019/07/07,27.5,22.6,32.9
8162,2019/07/08,27.4,19.9,34.2
8162,2019/07/09,25.0,20.7,29.8
8162,2019/07/10,25.4,21.1,30.1
8162,2019/07/11,23.7,19.7,27.8
