Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
19005,2019/01/01,1.1,0.5,2.0
19005,2019/01/02,2.8,0.5,5.8
19005,2019/01/03,1.1,0.5,3.0
19005,2019/01/04,0.7,0.3,1.6
19005,2019/01/05,1.0,0.5,2.2
19005,2019/01/06,1.3,0.4,3.4
19005,2019/01/07,1.0,0.4,2.1
19005,2019/01/08,1.0,0.6,1.5
19005,2019/01/09,3.2,1.0,5.9
19005,2019/01/10,1.6,0.6,3.2
19005,2019/01/11,0.7,0.2,1.6
19005,2019/01/12,0.6,0.4,1.1
19005,2019/01/13,0.8,0.5,1.2
19005,2019/01/14,3.5,0.9,5.9
19005,2019/01/15,0.9,0.3,2.5
19005,2019/01/16,0.7,0.3,1.4
19005,2019/01/17,1.0,0.5,1.5
19005,2019/01/18,1.5,0.6,2.6
19005,2019/01/19,1.3,0.6,2.0
19005,2019/01/20,0.8,0.4,1.2
19005,2019/01/21,0.7,0.4,1.1
19005,2019/01/22,0.7,0.5,1.3
19005,2019/01/23,1.5,0.5,2.8
19005,2019/01/24,0.9,0.4,1.4
19005,2019/01/25,0.9,0.5,1.5
19005,2019/01/26,0.8,0.4,1.6
19005,2019/01/27,1.3,0.7,2.0
19005,2019/01/28,1.5,0.7,2.9
19005,2019/01/29,1.1,0.6,1.9
19005,2019/01/30,1.5,0.5,2.5
19005,2019/01/31,1.0,0.7,1.3
19005,2019/02/01,0.8,0.3,1.1
19005,2019/02/02,1.1,0.8,1.5
19005,2019/02/03,0.9,0.4,1.4
19005,2019/02/04,0.8,0.5,1.2
19005,2019/02/05,0.8,0.4,1.3
19005,2019/02/06,0.6,0.4,1.0
19005,2019/02/07,0.7,0.4,1.0
19005,2019/02/08,0.6,0.3,1.1
19005,2019/02/09,0.8,0.4,1.6
19005,2019/02/10,1.2,0.8,1.8
19005,2019/02/11,3.4,1.4,7.4
19005,2019/02/12,2.1,1.0,3.0
19005,2019/02/13,1.1,0.3,2.8
19005,2019/02/14,0.8,0.4,1.8
19005,2019/02/15,0.8,0.4,1.4
19005,2019/02/16,0.7,0.2,1.3
19005,2019/02/17,0.7,0.2,1.3
19005,2019/02/18,0.9,0.1,1.7
19005,2019/02/19,1.0,0.4,2.2
19005,2019/02/20,0.8,0.3,1.2
19005,2019/02/21,0.8,0.3,1.4
19005,2019/02/22,1.0,0.6,1.7
19005,2019/02/23,2.2,0.7,3.8
19005,2019/02/24,1.0,0.5,1.7
19005,2019/02/25,0.8,0.3,1.3
19005,2019/02/26,0.7,0.3,1.5
19005,2019/02/27,0.6,0.3,0.9
19005,2019/02/28,1.3,0.4,2.5
19005,2019/03/01,1.1,0.6,2.6
19005,2019/03/02,0.8,0.1,1.3
19005,2019/03/03,0.9,0.3,1.8
19005,2019/03/04,0.9,0.5,1.6
19005,2019/03/05,0.8,0.3,1.3
19005,2019/03/06,1.2,0.4,1.9
19005,2019/03/07,1.7,0.4,4.0
19005,2019/03/08,1.1,0.5,1.8
19005,2019/03/09,1.3,0.3,2.1
19005,2019/03/10,1.1,0.5,1.8
19005,2019/03/11,3.7,0.3,7.9
19005,2019/03/12,2.0,0.3,4.5
19005,2019/03/13,1.6,0.5,4.8
19005,2019/03/14,1.1,0.5,2.0
19005,2019/03/15,1.5,0.5,2.8
19005,2019/03/16,1.5,0.7,2.3
19005,2019/03/17,0.8,0.4,1.4
19005,2019/03/18,3.2,1.0,5.4
19005,2019/03/19,1.5,0.9,2.5
19005,2019/03/20,1.3,0.7,2.0
19005,2019/03/21,1.1,0.5,1.9
19005,2019/03/22,0.8,0.3,1.4
19005,2019/03/23,0.7,0.4,1.4
19005,2019/03/24,0.9,0.3,1.5
19005,2019/03/25,2.8,0.5,6.9
19005,2019/03/26,2.2,1.1,4.3
19005,2019/03/27,1.6,0.8,2.5
19005,2019/03/28,1.3,0.4,2.7
19005,2019/03/29,1.1,0.4,1.6
19005,2019/03/30,0.8,0.3,1.3
19005,2019/03/31,0.8,0.3,1.5
19005,2019/04/01,0.9,0.3,2.0
19005,2019/04/02,1.4,0.4,2.5
19005,2019/04/03,2.0,0.8,4.4
19005,2019/04/04,2.9,0.9,5.2
19005,2019/04/05,1.2,0.8,1.5
19005,2019/04/06,1.5,0.5,2.7
19005,2019/04/07,1.3,0.6,2.5
19005,2019/04/08,1.3,0.8,2.3
19005,2019/04/09,1.4,0.5,2.9
19005,2019/04/10,1.0,0.3,2.2
19005,2019/04/11,1.0,0.6,2.1
19005,2019/04/12,1.2,0.6,2.2
19005,2019/04/13,2.3,1.7,3.1
19005,2019/04/14,2.0,0.6,3.8
19005,2019/04/15,1.0,0.3,1.6
19005,2019/04/16,0.8,0.2,1.6
19005,2019/04/17,0.8,0.3,1.5
19005,2019/04/18,1.7,0.4,2.7
19005,2019/04/19,1.3,0.3,2.1
19005,2019/04/20,1.1,0.3,2.2
19005,2019/04/21,1.2,0.6,1.8
19005,2019/04/22,2.0,1.3,3.0
19005,2019/04/23,2.1,1.1,3.4
19005,2019/04/24,1.8,0.5,3.0
19005,2019/04/25,1.5,0.6,2.6
19005,2019/04/26,2.2,0.8,3.5
19005,2019/04/27,1.4,0.5,2.1
19005,2019/04/28,2.7,0.5,4.5
19005,2019/04/29,1.4,0.5,2.4
19005,2019/04/30,1.3,0.2,2.1
19005,2019/05/01,1.2,0.4,1.8
19005,2019/05/02,1.7,0.3,2.9
19005,2019/05/03,1.2,0.4,2.8
19005,2019/05/04,1.3,0.7,2.4
19005,2019/05/05,2.3,1.0,4.6
19005,2019/05/06,1.2,0.5,2.1
19005,2019/05/07,1.6,1.0,2.1
19005,2019/05/08,1.6,0.4,2.2
19005,2019/05/09,1.1,0.2,2.1
19005,2019/05/10,1.2,0.3,2.0
19005,2019/05/11,1.2,0.4,3.4
19005,2019/05/12,1.3,0.6,2.1
19005,2019/05/13,1.3,0.4,2.6
19005,2019/05/14,1.9,0.1,4.2
19005,2019/05/15,1.6,0.3,3.5
19005,2019/05/16,1.2,0.2,2.1
19005,2019/05/17,1.9,0.8,2.9
19005,2019/05/18,1.3,0.7,2.4
19005,2019/05/19,0.6,0.0,1.0
19005,2019/05/20,1.0,0.2,1.8
19005,2019/05/21,1.7,0.6,2.6
19005,2019/05/22,1.2,0.4,1.7
19005,2019/05/23,1.0,0.4,1.8
19005,2019/05/24,0.9,0.3,1.5
19005,2019/05/25,1.4,0.2,4.0
19005,2019/05/26,1.1,0.7,1.7
