Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
14751,2019/01/01,1.6,0.6,2.8
14751,2019/01/02,4.4,1.4,8.6
14751,2019/01/03,1.9,0.8,4.1
14751,2019/01/04,0.9,0.2,1.5
14751,2019/01/05,1.4,0.5,3.7
14751,2019/01/06,2.1,0.7,6.1
14751,2019/01/07,1.4,0.2,3.0
14751,2019/01/08,1.2,0.3,2.2
14751,2019/01/09,4.5,1.1,8.3
14751,2019/01/10,3.7,1.7,5.3
14751,2019/01/11,1.2,0.4,2.8
14751,2019/01/12,0.8,0.5,1.3
14751,2019/01/13,1.5,0.5,2.5
14751,2019/01/14,5.3,1.6,9.0
14751,2019/01/15,1.7,0.4,4.3
14751,2019/01/16,0.9,0.4,1.4
14751,2019/01/17,1.3,0.6,2.2
14751,2019/01/18,2.3,0.8,3.9
14751,2019/01/19,1.6,0.4,3.1
14751,2019/01/20,0.9,0.3,1.9
14751,2019/01/21,1.1,0.4,2.0
14751,2019/01/22,0.9,0.2,2.1
14751,2019/01/23,1.7,0.6,3.9
14751,2019/01/24,1.3,0.3,2.3
14751,2019/01/25,1.2,0.6,2.5
14751,2019/01/26,0.9,0.4,1.7
14751,2019/01/27,1.5,0.5,2.3
14751,2019/01/28,2.4,0.8,4.4
14751,2019/01/29,1.5,0.5,2.9
14751,2019/01/30,2.0,0.7,3.5
14751,2019/01/31,1.1,0.5,1.8
14751,2019/02/01,0.9,0.3,1.6
14751,2019/02/02,1.4,0.5,2.6
14751,2019/02/03,1.1,0.5,2.1
14751,2019/02/04,1.1,0.6,1.9
14751,2019/02/05,1.1,0.1,2.0
14751,2019/02/06,1.0,0.4,1.8
14751,2019/02/07,0.8,0.3,1.5
14751,2019/02/08,0.7,0.1,1.4
14751,2019/02/09,1.1,0.3,2.3
14751,2019/02/10,1.5,0.9,3.0
14751,2019/02/11,5.1,2.6,10.0
14751,2019/02/12,3.6,1.4,5.3
14751,2019/02/13,1.5,0.2,3.9
14751,2019/02/14,1.3,0.2,2.8
14751,2019/02/15,1.2,0.4,2.2
14751,2019/02/16,1.1,0.4,2.4
14751,2019/02/17,1.1,0.5,2.4
14751,2019/02/18,1.4,0.3,2.8
14751,2019/02/19,1.6,0.3,3.8
