Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
19008,2019/01/01,1.7,0.7,2.4
19008,2019/01/02,3.5,1.0,6.8
19008,2019/01/03,1.9,0.6,3.8
19008,2019/01/04,1.1,0.6,2.1
19008,2019/01/05,1.4,0.7,2.9
19008,2019/01/06,1.5,0.6,3.6
19008,2019/01/07,1.7,0.8,2.9
19008,2019/01/08,1.4,0.9,2.1
19008,2019/01/09,3.7,1.3,6.2
19008,2019/01/10,2.1,1.0,3.6
19008,2019/01/11,1.2,0.5,2.1
19008,2019/01/12,0.9,0.3,1.4
19008,2019/01/13,1.5,0.8,2.7
19008,2019/01/14,4.3,1.8,6.8
19008,2019/01/15,1.3,0.6,2.4
19008,2019/01/16,0.9,0.5,1.5
19008,2019/01/17,1.4,0.5,2.4
19008,2019/01/18,2.0,0.9,3.2
19008,2019/01/19,1.8,1.0,3.1
19008,2019/01/20,1.1,0.6,1.6
19008,2019/01/21,1.2,0.4,1.9
19008,2019/01/22,1.1,0.5,1.8
19008,2019/01/23,2.1,0.5,3.6
19008,2019/01/24,1.3,0.6,2.2
19008,2019/01/25,1.3,0.6,2.4
19008,2019/01/26,1.3,0.5,2.4
19008,2019/01/27,1.8,1.1,2.3
19008,2019/01/28,2.3,1.1,3.4
19008,2019/01/29,1.7,0.7,3.4
19008,2019/01/30,1.9,1.0,3.2
19008,2019/01/31,1.3,0.8,1.9
19008,2019/02/01,1.2,0.7,1.9
19008,2019/02/02,1.5,0.9,2.1
19008,2019/02/03,1.2,0.6,2.2
19008,2019/02/04,1.2,0.7,1.8
19008,2019/02/05,1.1,0.7,1.7
19008,2019/02/06,1.0,0.4,1.6
19008,2019/02/07,0.9,0.4,1.3
19008,2019/02/08,0.9,0.4,1.5
19008,2019/02/09,1.2,0.5,2.5
19008,2019/02/10,1.6,0.6,2.8
19008,2019/02/11,4.3,2.0,7.4
19008,2019/02/12,3.0,1.3,4.2
19008,2019/02/13,1.7,0.8,3.2
19008,2019/02/14,1.3,0.4,2.3
19008,2019/02/15,1.2,0.5,2.0
19008,2019/02/16,1.1,0.6,1.7
19008,2019/02/17,0.9,0.3,1.8
19008,2019/02/18,1.7,0.8,2.8
19008,2019/02/19,1.9,1.0,3.1
19008,2019/02/20,1.4,0.6,1.9
19008,2019/02/21,1.3,0.6,1.7
19008,2019/02/22,1.6,1.1,2.3
19008,2019/02/23,3.1,1.0,4.9
19008,2019/02/24,1.5,0.9,2.1
19008,2019/02/25,1.3,0.7,2.4
19008,2019/02/26,1.0,0.6,1.7
19008,2019/02/27,1.0,0.5,1.5
19008,2019/02/28,2.1,0.4,3.5
19008,2019/03/01,1.5,0.6,2.4
19008,2019/03/02,1.2,0.6,1.8
19008,2019/03/03,1.5,0.6,2.4
19008,2019/03/04,1.6,0.8,2.2
19008,2019/03/05,1.3,0.7,1.8
19008,2019/03/06,1.8,0.5,2.9
19008,2019/03/07,2.6,0.7,5.8
19008,2019/03/08,-999,-999,-999
19008,2019/03/09,-999,-999,-999
19008,2019/03/10,-999,-999,-999
19008,2019/03/11,-999,-999,-999
19008,2019/03/12,-999,-999,-999
19008,2019/03/13,2.1,0.9,5.0
19008,2019/03/14,1.7,0.9,3.0
19008,2019/03/15,2.2,1.0,3.6
19008,2019/03/16,2.4,1.0,3.4
19008,2019/03/17,1.3,0.7,2.0
19008,2019/03/18,3.5,1.4,4.9
19008,2019/03/19,2.1,1.2,2.7
19008,2019/03/20,1.8,1.1,2.7
19008,2019/03/21,1.5,0.5,2.5
19008,2019/03/22,1.1,0.6,1.5
19008,2019/03/23,1.1,0.6,1.8
19008,2019/03/24,1.3,0.6,2.2
19008,2019/03/25,3.6,1.5,7.6
19008,2019/03/26,2.9,1.4,5.1
19008,2019/03/27,2.2,1.2,3.4
19008,2019/03/28,2.1,0.9,3.4
19008,2019/03/29,1.6,0.6,2.3
19008,2019/03/30,1.2,0.4,1.7
19008,2019/03/31,1.1,0.6,1.9
19008,2019/04/01,1.3,0.6,2.8
19008,2019/04/02,2.0,0.7,3.3
19008,2019/04/03,2.9,1.4,5.6
19008,2019/04/04,4.0,1.4,7.5
19008,2019/04/05,1.7,1.0,2.4
19008,2019/04/06,2.1,0.9,3.3
19008,2019/04/07,1.8,0.9,3.2
19008,2019/04/08,2.0,1.2,3.2
19008,2019/04/09,2.1,1.2,4.2
19008,2019/04/10,1.6,0.7,2.8
19008,2019/04/11,1.4,0.6,2.6
19008,2019/04/12,1.7,0.8,3.2
19008,2019/04/13,3.1,2.4,4.2
19008,2019/04/14,2.4,1.0,3.8
19008,2019/04/15,1.4,0.4,2.5
19008,2019/04/16,1.4,0.5,2.1
19008,2019/04/17,1.3,0.6,2.1
19008,2019/04/18,2.7,1.2,3.9
19008,2019/04/19,1.9,0.5,2.8
19008,2019/04/20,1.5,0.5,2.8
19008,2019/04/21,1.7,0.8,2.4
19008,2019/04/22,3.0,1.9,4.1
19008,2019/04/23,2.9,1.6,4.6
19008,2019/04/24,2.6,1.4,3.6
19008,2019/04/25,1.9,0.7,3.7
19008,2019/04/26,3.2,1.6,4.8
19008,2019/04/27,2.2,1.5,2.8
19008,2019/04/28,3.2,1.0,4.8
19008,2019/04/29,2.1,0.8,3.3
19008,2019/04/30,1.9,0.6,2.9
19008,2019/05/01,1.7,0.8,2.8
19008,2019/05/02,2.6,1.2,4.4
19008,2019/05/03,1.5,0.5,3.4
19008,2019/05/04,1.8,1.0,2.8
19008,2019/05/05,2.5,1.5,4.7
19008,2019/05/06,1.7,0.8,2.6
19008,2019/05/07,2.0,1.3,2.9
19008,2019/05/08,2.3,0.7,3.4
19008,2019/05/09,1.5,0.8,2.2
19008,2019/05/10,1.8,0.6,2.6
19008,2019/05/11,1.8,0.8,4.5
19008,2019/05/12,1.8,0.9,2.9
19008,2019/05/13,1.8,0.7,3.3
19008,2019/05/14,3.0,0.4,5.6
19008,2019/05/15,2.1,0.5,4.2
19008,2019/05/16,1.7,0.7,2.7
19008,2019/05/17,2.7,1.7,4.1
19008,2019/05/18,1.9,0.9,2.9
19008,2019/05/19,0.9,0.6,1.4
19008,2019/05/20,1.6,0.7,3.0
19008,2019/05/21,2.6,1.2,3.4
19008,2019/05/22,2.0,0.9,2.8
19008,2019/05/23,1.6,0.8,2.6
19008,2019/05/24,1.6,0.5,2.3
19008,2019/05/25,1.9,0.5,4.3
19008,2019/05/26,1.5,0.8,2.3
19008,2019/05/27,1.9,0.8,3.3
19008,2019/05/28,1.7,0.7,5.4
19008,2019/05/29,1.7,1.0,2.3
19008,2019/05/30,2.1,1.0,3.4
19008,2019/05/31,2.0,0.7,3.2
19008,2019/06/01,1.4,0.5,2.1
19008,2019/06/02,1.4,0.5,2.1
19008,2019/06/03,1.7,0.5,2.6
19008,2019/06/04,1.7,0.7,2.4
19008,2019/06/05,2.0,1.2,2.9
19008,2019/06/06,2.5,1.9,3.1
19008,2019/06/07,1.8,0.8,3.0
19008,2019/06/08,1.6,0.4,3.5
19008,2019/06/09,1.8,0.7,3.1
19008,2019/06/10,2.2,1.0,4.0
