Id Sensore,Data-Ora,Valore Cumulata Giornaliero, Minimo Valore Cumulata Orario, Massimo Valore Cumulata Orario
8149,2018/07/26,-999,-999,-999
8149,2018/07/27,-999,-999,-999
8149,2018/07/28,-999,-999,-999
8149,2018/07/29,-999,-999,-999
8149,2018/07/30,-999,-999,-999
8149,2018/07/31,-999,-999,-999
8149,2018/08/01,-999,-999,-999
8149,2018/08/02,-999,-999,-999
8149,2018/08/03,-999,-999,-999
8149,2018/08/04,-999,-999,-999
8149,2018/08/05,-999,-999,-999
8149,2018/08/06,-999,-999,-999
8149,2018/08/07,-999,-999,-999
8149,2018/08/08,-999,-999,-999
8149,2018/08/09,-999,-999,-999
8149,2018/08/10,-999,-999,-999
8149,2018/08/11,-999,-999,-999
8149,2018/08/12,-999,-999,-999
8149,2018/08/13,-999,-999,-999
8149,2018/08/14,-999,-999,-999
8149,2018/08/15,-999,-999,-999
8149,2018/08/16,-999,-999,-999
8149,2018/08/17,-999,-999,-999
8149,2018/08/18,-999,-999,-999
8149,2018/08/19,-999,-999,-999
8149,2018/08/20,-999,-999,-999
8149,2018/08/21,-999,-999,-999
8149,2018/08/22,-999,-999,-999
8149,2018/08/23,-999,-999,-999
8149,2018/08/24,-999,-999,-999
8149,2018/08/25,-999,-999,-999
8149,2018/08/26,-999,-999,-999
8149,2018/08/27,-999,-999,-999
8149,2018/08/28,-999,-999,-999
8149,2018/08/29,-999,-999,-999
8149,2018/08/30,-999,-999,-999
8149,2018/08/31,-999,-999,-999
8149,2018/09/01,-999,-999,-999
8149,2018/09/02,-999,-999,-999
8149,2018/09/03,-999,-999,-999
8149,2018/09/04,-999,-999,-999
8149,2018/09/05,-999,-999,-999
8149,2018/09/06,-999,-999,-999
8149,2018/09/07,-999,-999,-999
8149,2018/09/08,-999,-999,-999
8149,2018/09/09,-999,-999,-999
8149,2018/09/10,-999,-999,-999
8149,2018/09/11,-999,-999,-999
8149,2018/09/12,-999,-999,-999
8149,2018/09/13,-999,-999,-999
8149,2018/09/14,-999,-999,-999
8149,2018/09/15,-999,-999,-999
8149,2018/09/16,-999,-999,-999
8149,2018/09/17,-999,-999,-999
8149,2018/09/18,-999,-999,-999
8149,2018/09/19,-999,-999,-999
8149,2018/09/20,-999,-999,-999
8149,2018/09/21,-999,-999,-999
8149,2018/09/22,-999,-999,-999
8149,2018/09/23,-999,-999,-999
8149,2018/09/24,-999,-999,-999
8149,2018/09/25,-999,-999,-999
8149,2018/09/26,-999,-999,-999
8149,2018/09/27,-999,-999,-999
8149,2018/09/28,-999,-999,-999
8149,2018/09/29,-999,-999,-999
8149,2018/09/30,-999,-999,-999
8149,2018/10/01,-999,-999,-999
8149,2018/10/02,-999,-999,-999
8149,2018/10/03,-999,-999,-999
8149,2018/10/04,-999,-999,-999
8149,2018/10/05,-999,-999,-999
8149,2018/10/06,-999,-999,-999
8149,2018/10/07,-999,-999,-999
8149,2018/10/08,-999,-999,-999
8149,2018/10/09,-999,-999,-999
8149,2018/10/10,-999,-999,-999
8149,2018/10/11,-999,-999,-999
8149,2018/10/12,-999,-999,-999
8149,2018/10/13,-999,-999,-999
8149,2018/10/14,-999,-999,-999
8149,2018/10/15,-999,-999,-999
8149,2018/10/16,-999,-999,-999
8149,2018/10/17,-999,-999,-999
8149,2018/10/18,-999,-999,-999
8149,2018/10/19,-999,-999,-999
8149,2018/10/20,-999,-999,-999
8149,2018/10/21,-999,-999,-999
8149,2018/10/22,-999,-999,-999
8149,2018/10/23,-999,-999,-999
8149,2018/10/24,-999,-999,-999
8149,2018/10/25,-999,-999,-999
8149,2018/10/26,-999,-999,-999
8149,2018/10/27,-999,-999,-999
8149,2018/10/28,-999,-999,-999
8149,2018/10/29,-999,-999,-999
8149,2018/10/30,-999,-999,-999
8149,2018/10/31,-999,-999,-999
8149,2018/11/01,-999,-999,-999
8149,2018/11/02,-999,-999,-999
8149,2018/11/03,-999,-999,-999
8149,2018/11/04,-999,-999,-999
8149,2018/11/05,-999,-999,-999
8149,2018/11/06,-999,-999,-999
8149,2018/11/07,-999,-999,-999
8149,2018/11/08,-999,-999,-999
8149,2018/11/09,-999,-999,-999
8149,2018/11/10,-999,-999,-999
8149,2018/11/11,-999,-999,-999
8149,2018/11/12,-999,-999,-999
8149,2018/11/13,-999,-999,-999
8149,2018/11/14,-999,-999,-999
8149,2018/11/15,-999,-999,-999
8149,2018/11/16,-999,-999,-999
8149,2018/11/17,-999,-999,-999
8149,2018/11/18,-999,-999,-999
8149,2018/11/19,-999,-999,-999
8149,2018/11/20,-999,-999,-999
8149,2018/11/21,-999,-999,-999
8149,2018/11/22,-999,-999,-999
8149,2018/11/23,-999,-999,-999
8149,2018/11/24,-999,-999,-999
8149,2018/11/25,-999,-999,-999
8149,2018/11/26,-999,-999,-999
8149,2018/11/27,-999,-999,-999
8149,2018/11/28,-999,-999,-999
8149,2018/11/29,-999,-999,-999
8149,2018/11/30,-999,-999,-999
8149,2018/12/01,-999,-999,-999
8149,2018/12/02,-999,-999,-999
8149,2018/12/03,-999,-999,-999
8149,2018/12/04,-999,-999,-999
8149,2018/12/05,-999,-999,-999
8149,2018/12/06,-999,-999,-999
8149,2018/12/07,-999,-999,-999
8149,2018/12/08,-999,-999,-999
8149,2018/12/09,-999,-999,-999
8149,2018/12/10,-999,-999,-999
8149,2018/12/11,-999,-999,-999
8149,2018/12/12,-999,-999,-999
8149,2018/12/13,-999,-999,-999
8149,2018/12/14,-999,-999,-999
8149,2018/12/15,-999,-999,-999
8149,2018/12/16,-999,-999,-999
8149,2018/12/17,-999,-999,-999
8149,2018/12/18,-999,-999,-999
8149,2018/12/19,-999,-999,-999
8149,2018/12/20,-999,-999,-999
8149,2018/12/21,-999,-999,-999
8149,2018/12/22,-999,-999,-999
8149,2018/12/23,-999,-999,-999
8149,2018/12/24,-999,-999,-999
8149,2018/12/25,-999,-999,-999
8149,2018/12/26,-999,-999,-999
8149,2018/12/27,-999,-999,-999
8149,2018/12/28,-999,-999,-999
8149,2018/12/29,-999,-999,-999
8149,2018/12/30,-999,-999,-999
8149,2018/12/31,-999,-999,-999
8149,2019/01/01,-999,-999,-999
