Id Sensore,Data-Ora,Valore Cumulata Giornaliero, Minimo Valore Cumulata Orario, Massimo Valore Cumulata Orario
5908,2018/04/20,0.0,0.0,0.0
5908,2018/04/21,0.0,0.0,0.0
5908,2018/04/22,0.0,0.0,0.0
5908,2018/04/23,0.0,0.0,0.0
5908,2018/04/24,0.0,0.0,0.0
5908,2018/04/25,0.0,0.0,0.0
5908,2018/04/26,0.0,0.0,0.0
5908,2018/04/27,0.0,0.0,0.0
5908,2018/04/28,0.0,0.0,0.0
5908,2018/04/29,0.0,0.0,0.0
5908,2018/04/30,0.2,0.0,0.2
5908,2018/05/01,3.8,0.0,1.4
5908,2018/05/02,8.2,0.0,1.4
5908,2018/05/03,2.2,0.0,0.4
5908,2018/05/04,1.8,0.0,0.8
5908,2018/05/05,0.0,0.0,0.0
5908,2018/05/06,0.0,0.0,0.0
5908,2018/05/07,0.0,0.0,0.0
5908,2018/05/08,8.4,0.0,3.6
5908,2018/05/09,3.2,0.0,1.2
5908,2018/05/10,0.2,0.0,0.2
5908,2018/05/11,3.2,0.0,1.8
5908,2018/05/12,0.0,0.0,0.0
5908,2018/05/13,2.4,0.0,2.2
5908,2018/05/14,11.2,0.0,4.4
5908,2018/05/15,0.0,0.0,0.0
5908,2018/05/16,5.2,0.0,2.8
5908,2018/05/17,0.0,0.0,0.0
5908,2018/05/18,0.0,0.0,0.0
5908,2018/05/19,0.0,0.0,0.0
5908,2018/05/20,7.8,0.0,2.6
5908,2018/05/21,0.4,0.0,0.2
5908,2018/05/22,1.0,0.0,0.4
5908,2018/05/23,0.0,0.0,0.0
5908,2018/05/24,0.0,0.0,0.0
5908,2018/05/25,0.0,0.0,0.0
5908,2018/05/26,0.0,0.0,0.0
5908,2018/05/27,0.0,0.0,0.0
5908,2018/05/28,16.4,0.0,6.0
5908,2018/05/29,2.0,0.0,1.8
5908,2018/05/30,4.2,0.0,2.8
5908,2018/05/31,0.2,0.0,0.2
5908,2018/06/01,0.0,0.0,0.0
5908,2018/06/02,0.0,0.0,0.0
5908,2018/06/03,0.0,0.0,0.0
5908,2018/06/04,1.0,0.0,0.4
5908,2018/06/05,0.2,0.0,0.2
5908,2018/06/06,0.0,0.0,0.0
5908,2018/06/07,1.0,0.0,0.8
5908,2018/06/08,4.8,0.0,1.4
5908,2018/06/09,0.0,0.0,0.0
5908,2018/06/10,0.0,0.0,0.0
5908,2018/06/11,0.0,0.0,0.0
5908,2018/06/12,0.0,0.0,0.0
5908,2018/06/13,8.6,0.0,5.8
5908,2018/06/14,0.8,0.0,0.4
5908,2018/06/15,0.0,0.0,0.0
5908,2018/06/16,0.0,0.0,0.0
5908,2018/06/17,0.0,0.0,0.0
5908,2018/06/18,0.4,0.0,0.2
5908,2018/06/19,0.0,0.0,0.0
5908,2018/06/20,0.0,0.0,0.0
5908,2018/06/21,0.0,0.0,0.0
5908,2018/06/22,0.0,0.0,0.0
5908,2018/06/23,0.0,0.0,0.0
5908,2018/06/24,0.0,0.0,0.0
5908,2018/06/25,0.0,0.0,0.0
5908,2018/06/26,0.0,0.0,0.0
5908,2018/06/27,0.0,0.0,0.0
5908,2018/06/28,0.0,0.0,0.0
5908,2018/06/29,0.0,0.0,0.0
5908,2018/06/30,0.0,0.0,0.0
5908,2018/07/01,0.0,0.0,0.0
5908,2018/07/02,0.0,0.0,0.0
5908,2018/07/03,1.6,0.0,1.4
5908,2018/07/04,4.2,0.0,2.6
5908,2018/07/05,10.6,0.0,7.6
5908,2018/07/06,2.8,0.0,2.2
5908,2018/07/07,0.0,0.0,0.0
5908,2018/07/08,0.0,0.0,0.0
5908,2018/07/09,0.0,0.0,0.0
5908,2018/07/10,0.0,0.0,0.0
5908,2018/07/11,0.0,0.0,0.0
5908,2018/07/12,0.0,0.0,0.0
5908,2018/07/13,0.0,0.0,0.0
5908,2018/07/14,0.0,0.0,0.0
5908,2018/07/15,0.2,0.0,0.2
5908,2018/07/16,0.0,0.0,0.0
5908,2018/07/17,0.0,0.0,0.0
5908,2018/07/18,0.0,0.0,0.0
5908,2018/07/19,0.0,0.0,0.0
5908,2018/07/20,2.4,0.0,1.8
5908,2018/07/21,15.0,0.0,6.6
5908,2018/07/22,7.6,0.0,7.6
5908,2018/07/23,1.4,0.0,1.2
5908,2018/07/24,0.0,0.0,0.0
5908,2018/07/25,0.0,0.0,0.0
5908,2018/07/26,8.2,0.0,4.8
5908,2018/07/27,0.0,0.0,0.0
5908,2018/07/28,0.0,0.0,0.0
5908,2018/07/29,0.0,0.0,0.0
5908,2018/07/30,0.0,0.0,0.0
5908,2018/07/31,0.0,0.0,0.0
5908,2018/08/01,0.0,0.0,0.0
5908,2018/08/02,0.0,0.0,0.0
5908,2018/08/03,0.0,0.0,0.0
5908,2018/08/04,0.2,0.0,0.2
5908,2018/08/05,0.0,0.0,0.0
5908,2018/08/06,0.0,0.0,0.0
5908,2018/08/07,0.0,0.0,0.0
5908,2018/08/08,0.0,0.0,0.0
5908,2018/08/09,1.6,0.0,1.6
5908,2018/08/10,0.0,0.0,0.0
5908,2018/08/11,0.2,0.0,0.2
5908,2018/08/12,0.0,0.0,0.0
5908,2018/08/13,0.0,0.0,0.0
5908,2018/08/14,0.0,0.0,0.0
5908,2018/08/15,3.8,0.0,3.8
5908,2018/08/16,0.0,0.0,0.0
5908,2018/08/17,0.0,0.0,0.0
5908,2018/08/18,0.0,0.0,0.0
5908,2018/08/19,0.0,0.0,0.0
5908,2018/08/20,0.0,0.0,0.0
5908,2018/08/21,0.0,0.0,0.0
5908,2018/08/22,0.0,0.0,0.0
5908,2018/08/23,0.0,0.0,0.0
5908,2018/08/24,0.2,0.0,0.2
5908,2018/08/25,46.2,0.0,14.8
5908,2018/08/26,0.0,0.0,0.0
5908,2018/08/27,0.0,0.0,0.0
5908,2018/08/28,0.0,0.0,0.0
5908,2018/08/29,0.0,0.0,0.0
5908,2018/08/30,0.0,0.0,0.0
5908,2018/08/31,9.8,0.0,2.0
5908,2018/09/01,4.0,0.0,1.8
5908,2018/09/02,0.0,0.0,0.0
5908,2018/09/03,0.0,0.0,0.0
5908,2018/09/04,0.0,0.0,0.0
5908,2018/09/05,0.0,0.0,0.0
5908,2018/09/06,1.8,0.0,1.4
5908,2018/09/07,0.6,0.0,0.2
5908,2018/09/08,0.0,0.0,0.0
5908,2018/09/09,0.0,0.0,0.0
5908,2018/09/10,0.0,0.0,0.0
5908,2018/09/11,0.0,0.0,0.0
5908,2018/09/12,0.0,0.0,0.0
5908,2018/09/13,0.0,0.0,0.0
5908,2018/09/14,0.2,0.0,0.2
5908,2018/09/15,0.0,0.0,0.0
5908,2018/09/16,0.0,0.0,0.0
5908,2018/09/17,0.0,0.0,0.0
5908,2018/09/18,0.0,0.0,0.0
5908,2018/09/19,0.0,0.0,0.0
5908,2018/09/20,0.0,0.0,0.0
5908,2018/09/21,0.0,0.0,0.0
5908,2018/09/22,0.0,0.0,0.0
5908,2018/09/23,0.0,0.0,0.0
5908,2018/09/24,0.0,0.0,0.0
5908,2018/09/25,0.0,0.0,0.0
5908,2018/09/26,0.0,0.0,0.0
5908,2018/09/27,0.0,0.0,0.0
5908,2018/09/28,0.0,0.0,0.0
5908,2018/09/29,0.0,0.0,0.0
5908,2018/09/30,0.0,0.0,0.0
5908,2018/10/01,7.4,0.0,4.0
5908,2018/10/02,0.0,0.0,0.0
5908,2018/10/03,0.0,0.0,0.0
5908,2018/10/04,0.0,0.0,0.0
5908,2018/10/05,0.0,0.0,0.0
5908,2018/10/06,0.0,0.0,0.0
5908,2018/10/07,0.2,0.0,0.2
5908,2018/10/08,0.0,0.0,0.0
5908,2018/10/09,0.0,0.0,0.0
5908,2018/10/10,0.0,0.0,0.0
5908,2018/10/11,8.2,0.0,2.6
5908,2018/10/12,0.0,0.0,0.0
5908,2018/10/13,0.0,0.0,0.0
5908,2018/10/14,0.0,0.0,0.0
5908,2018/10/15,0.0,0.0,0.0
5908,2018/10/16,0.0,0.0,0.0
5908,2018/10/17,0.0,0.0,0.0
5908,2018/10/18,0.0,0.0,0.0
5908,2018/10/19,0.0,0.0,0.0
5908,2018/10/20,0.0,0.0,0.0
5908,2018/10/21,0.0,0.0,0.0
5908,2018/10/22,0.0,0.0,0.0
5908,2018/10/23,0.0,0.0,0.0
5908,2018/10/24,0.0,0.0,0.0
5908,2018/10/25,0.0,0.0,0.0
5908,2018/10/26,0.0,0.0,0.0
5908,2018/10/27,22.0,0.0,3.0
5908,2018/10/28,36.0,0.0,6.6
5908,2018/10/29,32.6,0.0,9.8
5908,2018/10/30,0.0,0.0,0.0
5908,2018/10/31,4.4,0.0,1.4
5908,2018/11/01,22.0,0.0,6.4
5908,2018/11/02,4.4,0.0,2.6
5908,2018/11/03,4.6,0.0,2.2
5908,2018/11/04,0.0,0.0,0.0
5908,2018/11/05,11.8,0.0,3.6
5908,2018/11/06,6.0,0.0,2.0
5908,2018/11/07,3.2,0.0,1.4
5908,2018/11/08,1.2,0.0,0.6
5908,2018/11/09,0.8,0.0,0.2
5908,2018/11/10,3.8,0.0,1.6
5908,2018/11/11,0.2,0.0,0.2
5908,2018/11/12,0.0,0.0,0.0
5908,2018/11/13,0.0,0.0,0.0
5908,2018/11/14,0.0,0.0,0.0
5908,2018/11/15,0.0,0.0,0.0
5908,2018/11/16,0.0,0.0,0.0
5908,2018/11/17,0.0,0.0,0.0
5908,2018/11/18,0.0,0.0,0.0
5908,2018/11/19,0.0,0.0,0.0
5908,2018/11/20,0.0,0.0,0.0
5908,2018/11/21,0.2,0.0,0.2
5908,2018/11/22,0.0,0.0,0.0
5908,2018/11/23,10.8,0.0,2.2
5908,2018/11/24,5.6,0.0,2.0
5908,2018/11/25,0.2,0.0,0.2
5908,2018/11/26,2.4,0.0,1.0
5908,2018/11/27,0.0,0.0,0.0
5908,2018/11/28,0.0,0.0,0.0
5908,2018/11/29,0.0,0.0,0.0
5908,2018/11/30,0.0,0.0,0.0
5908,2018/12/01,0.0,0.0,0.0
5908,2018/12/02,0.0,0.0,0.0
5908,2018/12/03,0.4,0.0,0.2
5908,2018/12/04,0.0,0.0,0.0
5908,2018/12/05,0.0,0.0,0.0
5908,2018/12/06,0.0,0.0,0.0
5908,2018/12/07,2.6,0.0,1.0
5908,2018/12/08,1.8,0.0,1.6
5908,2018/12/09,0.0,0.0,0.0
5908,2018/12/10,0.0,0.0,0.0
5908,2018/12/11,0.0,0.0,0.0
5908,2018/12/12,0.0,0.0,0.0
5908,2018/12/13,0.0,0.0,0.0
5908,2018/12/14,0.0,0.0,0.0
5908,2018/12/15,0.0,0.0,0.0
5908,2018/12/16,0.0,0.0,0.0
5908,2018/12/17,0.0,0.0,0.0
5908,2018/12/18,0.0,0.0,0.0
5908,2018/12/19,10.6,0.0,2.4
5908,2018/12/20,0.4,0.0,0.2
5908,2018/12/21,0.0,0.0,0.0
5908,2018/12/22,0.0,0.0,0.0
5908,2018/12/23,0.0,0.0,0.0
5908,2018/12/24,0.0,0.0,0.0
5908,2018/12/25,0.0,0.0,0.0
5908,2018/12/26,0.0,0.0,0.0
5908,2018/12/27,0.0,0.0,0.0
5908,2018/12/28,0.0,0.0,0.0
5908,2018/12/29,0.0,0.0,0.0
5908,2018/12/30,0.0,0.0,0.0
5908,2018/12/31,0.0,0.0,0.0
5908,2019/01/01,0.0,0.0,0.0
