Id Sensore,Data-Ora,Valore Cumulata Giornaliero, Minimo Valore Cumulata Orario, Massimo Valore Cumulata Orario
14741,2018/05/23,0.0,0.0,0.0
14741,2018/05/24,0.0,0.0,0.0
14741,2018/05/25,0.0,0.0,0.0
14741,2018/05/26,0.0,0.0,0.0
14741,2018/05/27,0.0,0.0,0.0
14741,2018/05/28,10.2,0.0,6.7
14741,2018/05/29,10.7,0.0,5.9
14741,2018/05/30,0.8,0.0,0.6
14741,2018/05/31,0.0,0.0,0.0
14741,2018/06/01,0.0,0.0,0.0
14741,2018/06/02,0.0,0.0,0.0
14741,2018/06/03,0.0,0.0,0.0
14741,2018/06/04,7.5,0.0,3.4
14741,2018/06/05,0.0,0.0,0.0
14741,2018/06/06,0.0,0.0,0.0
14741,2018/06/07,1.2,0.0,0.6
14741,2018/06/08,3.2,0.0,0.6
14741,2018/06/09,0.0,0.0,0.0
14741,2018/06/10,0.0,0.0,0.0
14741,2018/06/11,0.0,0.0,0.0
14741,2018/06/12,2.9,0.0,2.7
14741,2018/06/13,2.8,0.0,1.2
14741,2018/06/14,0.0,0.0,0.0
14741,2018/06/15,0.0,0.0,0.0
14741,2018/06/16,0.0,0.0,0.0
14741,2018/06/17,0.0,0.0,0.0
14741,2018/06/18,0.0,0.0,0.0
14741,2018/06/19,0.0,0.0,0.0
14741,2018/06/20,0.0,0.0,0.0
14741,2018/06/21,0.0,0.0,0.0
14741,2018/06/22,0.0,0.0,0.0
14741,2018/06/23,0.0,0.0,0.0
14741,2018/06/24,0.0,0.0,0.0
14741,2018/06/25,0.0,0.0,0.0
14741,2018/06/26,0.0,0.0,0.0
14741,2018/06/27,0.0,0.0,0.0
14741,2018/06/28,0.0,0.0,0.0
14741,2018/06/29,0.0,0.0,0.0
14741,2018/06/30,0.0,0.0,0.0
14741,2018/07/01,0.0,0.0,0.0
14741,2018/07/02,0.0,0.0,0.0
14741,2018/07/03,2.2,0.0,2.0
14741,2018/07/04,3.8,0.0,2.0
14741,2018/07/05,37.3,0.0,24.2
14741,2018/07/06,5.7,0.0,5.5
14741,2018/07/07,0.0,0.0,0.0
14741,2018/07/08,0.0,0.0,0.0
14741,2018/07/09,0.0,0.0,0.0
14741,2018/07/10,0.0,0.0,0.0
14741,2018/07/11,7.4,0.0,3.8
14741,2018/07/12,0.0,0.0,0.0
14741,2018/07/13,0.0,0.0,0.0
14741,2018/07/14,0.4,0.0,0.4
14741,2018/07/15,0.2,0.0,0.2
14741,2018/07/16,15.5,0.0,15.5
14741,2018/07/17,0.0,0.0,0.0
14741,2018/07/18,0.0,0.0,0.0
14741,2018/07/19,0.0,0.0,0.0
14741,2018/07/20,2.4,0.0,2.2
14741,2018/07/21,24.4,0.0,14.0
14741,2018/07/22,0.0,0.0,0.0
14741,2018/07/23,0.0,0.0,0.0
14741,2018/07/24,0.0,0.0,0.0
14741,2018/07/25,0.0,0.0,0.0
14741,2018/07/26,1.2,0.0,0.8
14741,2018/07/27,0.2,0.0,0.2
14741,2018/07/28,0.0,0.0,0.0
14741,2018/07/29,0.0,0.0,0.0
14741,2018/07/30,0.0,0.0,0.0
14741,2018/07/31,0.0,0.0,0.0
14741,2018/08/01,0.0,0.0,0.0
14741,2018/08/02,0.0,0.0,0.0
14741,2018/08/03,0.0,0.0,0.0
14741,2018/08/04,0.8,0.0,0.8
14741,2018/08/05,0.0,0.0,0.0
14741,2018/08/06,0.0,0.0,0.0
14741,2018/08/07,0.0,0.0,0.0
14741,2018/08/08,0.0,0.0,0.0
14741,2018/08/09,3.0,0.0,2.8
14741,2018/08/10,0.4,0.0,0.2
14741,2018/08/11,0.0,0.0,0.0
14741,2018/08/12,0.6,0.0,0.6
14741,2018/08/13,2.4,0.0,1.2
14741,2018/08/14,0.0,0.0,0.0
14741,2018/08/15,0.0,0.0,0.0
14741,2018/08/16,0.0,0.0,0.0
14741,2018/08/17,0.0,0.0,0.0
14741,2018/08/18,0.0,0.0,0.0
14741,2018/08/19,0.0,0.0,0.0
14741,2018/08/20,0.0,0.0,0.0
14741,2018/08/21,0.0,0.0,0.0
14741,2018/08/22,0.0,0.0,0.0
14741,2018/08/23,0.0,0.0,0.0
14741,2018/08/24,2.6,0.0,1.4
14741,2018/08/25,41.5,0.0,33.1
14741,2018/08/26,0.0,0.0,0.0
14741,2018/08/27,0.0,0.0,0.0
14741,2018/08/28,0.0,0.0,0.0
14741,2018/08/29,0.0,0.0,0.0
14741,2018/08/30,0.0,0.0,0.0
14741,2018/08/31,24.0,0.0,18.0
14741,2018/09/01,6.2,0.0,2.8
14741,2018/09/02,0.2,0.0,0.2
14741,2018/09/03,0.0,0.0,0.0
14741,2018/09/04,0.0,0.0,0.0
14741,2018/09/05,0.0,0.0,0.0
14741,2018/09/06,3.2,0.0,2.0
14741,2018/09/07,0.4,0.0,0.4
14741,2018/09/08,0.0,0.0,0.0
14741,2018/09/09,0.0,0.0,0.0
14741,2018/09/10,0.0,0.0,0.0
14741,2018/09/11,0.0,0.0,0.0
14741,2018/09/12,0.0,0.0,0.0
14741,2018/09/13,1.0,0.0,0.6
14741,2018/09/14,0.0,0.0,0.0
14741,2018/09/15,0.0,0.0,0.0
14741,2018/09/16,0.0,0.0,0.0
14741,2018/09/17,0.0,0.0,0.0
14741,2018/09/18,0.0,0.0,0.0
14741,2018/09/19,0.0,0.0,0.0
14741,2018/09/20,0.0,0.0,0.0
14741,2018/09/21,0.0,0.0,0.0
14741,2018/09/22,0.0,0.0,0.0
14741,2018/09/23,0.0,0.0,0.0
14741,2018/09/24,0.0,0.0,0.0
14741,2018/09/25,0.0,0.0,0.0
14741,2018/09/26,0.0,0.0,0.0
14741,2018/09/27,0.0,0.0,0.0
14741,2018/09/28,0.0,0.0,0.0
14741,2018/09/29,0.0,0.0,0.0
14741,2018/09/30,1.8,0.0,1.8
14741,2018/10/01,12.3,0.0,6.9
14741,2018/10/02,0.0,0.0,0.0
14741,2018/10/03,0.0,0.0,0.0
14741,2018/10/04,0.0,0.0,0.0
14741,2018/10/05,0.0,0.0,0.0
14741,2018/10/06,0.6,0.0,0.2
14741,2018/10/07,0.0,0.0,0.0
14741,2018/10/08,0.0,0.0,0.0
14741,2018/10/09,0.0,0.0,0.0
14741,2018/10/10,0.0,0.0,0.0
14741,2018/10/11,6.4,0.0,1.8
14741,2018/10/12,0.0,0.0,0.0
14741,2018/10/13,0.0,0.0,0.0
14741,2018/10/14,0.0,0.0,0.0
14741,2018/10/15,0.0,0.0,0.0
14741,2018/10/16,0.0,0.0,0.0
14741,2018/10/17,0.0,0.0,0.0
14741,2018/10/18,0.0,0.0,0.0
14741,2018/10/19,0.0,0.0,0.0
14741,2018/10/20,0.0,0.0,0.0
14741,2018/10/21,0.0,0.0,0.0
14741,2018/10/22,0.0,0.0,0.0
14741,2018/10/23,0.0,0.0,0.0
14741,2018/10/24,0.0,0.0,0.0
14741,2018/10/25,0.0,0.0,0.0
14741,2018/10/26,2.4,0.0,1.4
14741,2018/10/27,26.8,0.0,4.8
14741,2018/10/28,37.8,0.0,7.0
14741,2018/10/29,41.7,0.0,21.7
14741,2018/10/30,0.0,0.0,0.0
14741,2018/10/31,5.8,0.0,1.6
14741,2018/11/01,19.8,0.0,6.6
14741,2018/11/02,2.8,0.0,1.2
14741,2018/11/03,8.0,0.0,2.6
14741,2018/11/04,0.0,0.0,0.0
14741,2018/11/05,16.6,0.0,5.0
14741,2018/11/06,5.0,0.0,1.4
14741,2018/11/07,3.0,0.0,1.8
14741,2018/11/08,1.8,0.0,0.8
14741,2018/11/09,6.6,0.0,4.6
14741,2018/11/10,5.4,0.0,3.0
14741,2018/11/11,1.2,0.0,0.6
14741,2018/11/12,0.2,0.0,0.2
14741,2018/11/13,0.0,0.0,0.0
14741,2018/11/14,0.0,0.0,0.0
14741,2018/11/15,0.0,0.0,0.0
14741,2018/11/16,0.0,0.0,0.0
14741,2018/11/17,0.0,0.0,0.0
14741,2018/11/18,0.0,0.0,0.0
14741,2018/11/19,0.0,0.0,0.0
14741,2018/11/20,0.2,0.0,0.2
14741,2018/11/21,0.4,0.0,0.2
14741,2018/11/22,0.0,0.0,0.0
14741,2018/11/23,13.4,0.0,3.8
14741,2018/11/24,5.4,0.0,2.2
14741,2018/11/25,0.0,0.0,0.0
14741,2018/11/26,3.6,0.0,1.6
14741,2018/11/27,0.0,0.0,0.0
14741,2018/11/28,0.0,0.0,0.0
14741,2018/11/29,0.0,0.0,0.0
14741,2018/11/30,0.0,0.0,0.0
14741,2018/12/01,0.0,0.0,0.0
14741,2018/12/02,0.0,0.0,0.0
14741,2018/12/03,0.6,0.0,0.4
14741,2018/12/04,0.2,0.0,0.2
14741,2018/12/05,0.0,0.0,0.0
14741,2018/12/06,0.0,0.0,0.0
14741,2018/12/07,1.0,0.0,0.6
14741,2018/12/08,1.0,0.0,0.8
14741,2018/12/09,0.0,0.0,0.0
14741,2018/12/10,0.0,0.0,0.0
14741,2018/12/11,0.0,0.0,0.0
14741,2018/12/12,0.0,0.0,0.0
14741,2018/12/13,0.0,0.0,0.0
14741,2018/12/14,0.0,0.0,0.0
14741,2018/12/15,0.0,0.0,0.0
14741,2018/12/16,0.0,0.0,0.0
14741,2018/12/17,0.0,0.0,0.0
14741,2018/12/18,0.0,0.0,0.0
14741,2018/12/19,9.0,0.0,1.6
14741,2018/12/20,0.6,0.0,0.2
14741,2018/12/21,0.0,0.0,0.0
14741,2018/12/22,0.0,0.0,0.0
14741,2018/12/23,0.2,0.0,0.2
14741,2018/12/24,0.0,0.0,0.0
14741,2018/12/25,0.0,0.0,0.0
14741,2018/12/26,0.0,0.0,0.0
14741,2018/12/27,0.2,0.0,0.2
14741,2018/12/28,0.0,0.0,0.0
14741,2018/12/29,0.2,0.0,0.2
14741,2018/12/30,0.0,0.0,0.0
14741,2018/12/31,0.0,0.0,0.0
14741,2019/01/01,0.0,0.0,0.0
