Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
2001,2018/01/01,3.3,2.2,4.5
2001,2018/01/02,5.9,1.9,13.7
2001,2018/01/03,4.4,-0.4,8.3
2001,2018/01/04,6.7,2.3,13.5
2001,2018/01/05,5.3,1.9,7.7
2001,2018/01/06,6.9,5.9,8.4
2001,2018/01/07,8.3,7.0,9.7
2001,2018/01/08,10.6,7.9,13.3
2001,2018/01/09,10.9,9.2,12.3
2001,2018/01/10,8.7,7.0,12.0
2001,2018/01/11,7.2,5.0,9.5
2001,2018/01/12,7.1,4.2,11.7
2001,2018/01/13,4.4,0.7,10.8
2001,2018/01/14,2.7,-1.1,8.1
2001,2018/01/15,3.5,1.5,5.9
2001,2018/01/16,4.0,0.7,6.8
2001,2018/01/17,4.6,0.5,10.9
2001,2018/01/18,5.4,0.0,12.0
2001,2018/01/19,5.5,0.3,13.7
2001,2018/01/20,4.0,-1.0,9.1
2001,2018/01/21,7.5,1.2,15.2
2001,2018/01/22,6.0,1.5,11.0
2001,2018/01/23,4.2,-1.0,9.9
2001,2018/01/24,5.5,0.9,10.8
2001,2018/01/25,6.2,5.5,7.6
2001,2018/01/26,6.0,5.0,7.4
2001,2018/01/27,7.4,3.5,11.6
2001,2018/01/28,5.6,3.3,9.2
2001,2018/01/29,4.6,1.8,7.0
2001,2018/01/30,2.7,-0.2,5.0
2001,2018/01/31,6.0,4.8,7.3
2001,2018/02/01,6.4,5.8,7.3
2001,2018/02/02,6.2,4.6,7.3
2001,2018/02/03,4.7,2.0,8.6
2001,2018/02/04,4.0,-1.5,8.6
2001,2018/02/05,5.0,4.2,6.2
2001,2018/02/06,4.2,2.2,6.1
2001,2018/02/07,5.1,2.2,8.6
2001,2018/02/08,5.7,1.5,10.5
2001,2018/02/09,7.8,5.5,12.6
2001,2018/02/10,6.0,2.2,11.1
2001,2018/02/11,4.7,0.7,10.5
2001,2018/02/12,5.2,0.3,9.4
2001,2018/02/13,3.0,-0.4,9.3
2001,2018/02/14,2.8,-2.1,8.8
2001,2018/02/15,3.0,-1.9,9.1
2001,2018/02/16,4.2,-0.9,8.3
2001,2018/02/17,6.1,2.7,8.8
2001,2018/02/18,5.3,1.3,8.8
2001,2018/02/19,4.4,-0.1,6.7
2001,2018/02/20,4.6,1.0,9.2
2001,2018/02/21,5.2,-0.4,10.7
2001,2018/02/22,4.2,3.2,6.2
2001,2018/02/23,3.3,1.1,4.8
2001,2018/02/24,6.7,3.8,11.1
2001,2018/02/25,0.4,-1.6,6.4
2001,2018/02/26,-1.4,-3.9,1.4
2001,2018/02/27,-2.8,-6.2,1.0
2001,2018/02/28,-2.0,-7.0,1.6
2001,2018/03/01,-1.2,-2.9,1.7
2001,2018/03/02,0.7,-0.9,2.6
2001,2018/03/03,0.8,-1.0,2.5
2001,2018/03/04,2.1,0.3,6.6
2001,2018/03/05,5.7,1.9,10.2
2001,2018/03/06,6.2,4.3,9.2
2001,2018/03/07,6.1,4.0,9.5
2001,2018/03/08,8.2,0.9,15.1
2001,2018/03/09,10.7,6.2,16.4
2001,2018/03/10,9.5,8.5,10.7
2001,2018/03/11,8.6,7.8,9.3
2001,2018/03/12,9.2,7.1,13.2
2001,2018/03/13,10.9,5.8,17.3
2001,2018/03/14,11.4,3.4,18.4
2001,2018/03/15,8.6,6.8,10.1
2001,2018/03/16,10.4,6.0,16.2
2001,2018/03/17,8.8,7.1,10.5
2001,2018/03/18,7.2,6.0,9.0
2001,2018/03/19,4.4,2.6,6.3
2001,2018/03/20,6.3,2.4,10.3
2001,2018/03/21,5.3,1.9,9.2
2001,2018/03/22,6.0,2.1,10.9
2001,2018/03/23,6.4,-0.9,13.3
2001,2018/03/24,8.6,5.6,12.5
2001,2018/03/25,8.4,3.4,13.4
2001,2018/03/26,9.3,1.9,17.1
2001,2018/03/27,11.1,3.7,18.3
2001,2018/03/28,11.1,5.5,15.9
2001,2018/03/29,11.5,10.6,13.2
2001,2018/03/30,13.4,9.4,18.3
2001,2018/03/31,10.1,7.0,15.4
2001,2018/04/01,13.2,5.6,19.2
2001,2018/04/02,11.5,4.3,17.7
2001,2018/04/03,11.4,7.3,14.6
2001,2018/04/04,9.7,8.9,10.6
2001,2018/04/05,13.1,9.6,18.3
2001,2018/04/06,13.7,7.5,20.4
2001,2018/04/07,14.9,9.7,20.2
2001,2018/04/08,15.4,11.5,19.6
2001,2018/04/09,12.7,10.8,15.7
2001,2018/04/10,11.3,8.3,14.3
2001,2018/04/11,10.7,6.8,13.8
2001,2018/04/12,11.3,8.7,16.0
2001,2018/04/13,11.9,7.3,17.0
2001,2018/04/14,14.2,8.0,20.6
2001,2018/04/15,14.2,9.8,19.7
2001,2018/04/16,17.2,11.5,24.1
2001,2018/04/17,18.4,11.3,25.0
2001,2018/04/18,19.2,13.3,25.8
2001,2018/04/19,18.8,12.0,25.3
2001,2018/04/20,20.0,11.6,27.8
2001,2018/04/21,20.8,12.5,28.3
2001,2018/04/22,20.6,13.7,27.5
2001,2018/04/23,20.7,12.7,27.6
2001,2018/04/24,21.1,13.9,27.0
2001,2018/04/25,21.3,14.0,27.7
2001,2018/04/26,21.0,14.5,26.9
2001,2018/04/27,18.6,14.9,22.8
2001,2018/04/28,19.3,11.8,25.7
2001,2018/04/29,20.7,17.1,25.7
2001,2018/04/30,17.5,12.0,22.2
2001,2018/05/01,14.6,9.1,19.9
2001,2018/05/02,12.9,11.3,13.9
2001,2018/05/03,15.3,11.2,18.2
2001,2018/05/04,18.3,14.9,23.9
2001,2018/05/05,19.5,13.6,25.4
2001,2018/05/06,21.4,13.8,28.3
2001,2018/05/07,20.3,14.3,24.7
2001,2018/05/08,20.1,13.3,27.1
