Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
5920,2018/01/01,3.2,2.3,4.0
5920,2018/01/02,5.6,0.9,13.2
5920,2018/01/03,4.8,1.1,7.9
5920,2018/01/04,7.3,3.4,13.1
5920,2018/01/05,5.7,3.7,7.3
5920,2018/01/06,6.4,5.6,7.5
5920,2018/01/07,8.0,6.5,9.1
5920,2018/01/08,10.5,8.1,12.3
5920,2018/01/09,10.5,9.6,11.6
5920,2018/01/10,8.1,6.5,10.5
5920,2018/01/11,7.2,5.4,9.7
5920,2018/01/12,7.3,4.2,11.2
5920,2018/01/13,5.6,1.8,10.4
5920,2018/01/14,3.3,0.9,7.6
5920,2018/01/15,2.7,0.0,4.9
5920,2018/01/16,3.7,1.9,5.7
5920,2018/01/17,4.0,1.2,9.1
5920,2018/01/18,5.0,-0.5,11.3
5920,2018/01/19,6.2,1.3,13.0
5920,2018/01/20,5.0,1.4,8.7
5920,2018/01/21,7.4,1.8,14.1
5920,2018/01/22,6.4,2.9,9.9
5920,2018/01/23,5.4,0.6,10.2
5920,2018/01/24,5.9,2.0,10.1
5920,2018/01/25,5.7,5.2,6.3
5920,2018/01/26,6.1,5.0,7.2
5920,2018/01/27,7.0,5.6,10.3
5920,2018/01/28,-999,-999,-999
5920,2018/01/29,-999,-999,-999
5920,2018/01/30,-999,-999,-999
5920,2018/01/31,5.8,4.8,7.0
5920,2018/02/01,6.2,5.5,6.9
5920,2018/02/02,6.0,5.0,7.0
5920,2018/02/03,5.4,3.4,8.5
5920,2018/02/04,4.7,1.3,7.7
5920,2018/02/05,4.5,3.9,5.6
5920,2018/02/06,3.8,2.4,5.2
5920,2018/02/07,4.8,2.3,9.0
5920,2018/02/08,5.8,0.8,9.2
5920,2018/02/09,7.7,5.8,11.2
5920,2018/02/10,6.7,3.9,10.3
5920,2018/02/11,-999,-999,-999
5920,2018/02/12,-999,-999,-999
5920,2018/02/13,4.5,0.3,8.6
5920,2018/02/14,4.3,-0.1,8.6
5920,2018/02/15,-999,-999,-999
5920,2018/02/16,-999,-999,-999
5920,2018/02/17,6.3,4.6,7.7
5920,2018/02/18,5.2,3.0,7.9
5920,2018/02/19,5.0,3.2,6.4
5920,2018/02/20,5.4,2.8,9.5
5920,2018/02/21,-999,-999,-999
5920,2018/02/22,4.2,3.4,5.7
5920,2018/02/23,2.8,1.4,3.8
5920,2018/02/24,6.2,2.9,10.1
5920,2018/02/25,0.5,-1.6,6.4
5920,2018/02/26,-1.1,-3.1,1.2
5920,2018/02/27,-1.9,-4.4,0.8
5920,2018/02/28,-1.0,-3.9,1.3
5920,2018/03/01,-1.8,-3.1,-0.6
5920,2018/03/02,-0.4,-1.5,0.8
5920,2018/03/03,-999,-999,-999
5920,2018/03/04,-999,-999,-999
5920,2018/03/05,-999,-999,-999
