Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
19243,2020/01/01,1.0,0.3,1.6
19243,2020/01/02,1.2,0.2,1.9
19243,2020/01/03,0.9,0.6,1.4
19243,2020/01/04,1.4,0.7,2.4
19243,2020/01/05,1.2,0.3,2.4
19243,2020/01/06,1.2,0.4,2.2
19243,2020/01/07,1.3,0.8,2.5
19243,2020/01/08,1.4,0.6,2.3
19243,2020/01/09,1.0,0.5,1.8
19243,2020/01/10,1.0,0.5,1.7
19243,2020/01/11,0.9,0.1,1.8
19243,2020/01/12,1.0,0.4,2.1
19243,2020/01/13,0.9,0.4,1.9
19243,2020/01/14,1.1,0.7,2.2
19243,2020/01/15,1.2,0.7,2.2
19243,2020/01/16,1.3,0.5,2.0
19243,2020/01/17,1.2,0.6,1.9
19243,2020/01/18,1.4,0.4,2.2
19243,2020/01/19,1.3,0.6,2.7
19243,2020/01/20,1.3,0.5,1.9
19243,2020/01/21,1.2,0.5,2.6
19243,2020/01/22,1.4,0.7,2.6
19243,2020/01/23,1.4,0.4,2.5
19243,2020/01/24,1.1,0.6,2.0
19243,2020/01/25,1.1,0.6,1.8
19243,2020/01/26,1.2,0.5,2.6
19243,2020/01/27,1.1,0.5,2.3
19243,2020/01/28,1.7,0.7,3.4
19243,2020/01/29,1.9,1.1,2.9
19243,2020/01/30,1.3,0.7,1.8
19243,2020/01/31,1.3,0.4,2.4
19243,2020/02/01,1.3,0.7,2.1
19243,2020/02/02,1.3,0.7,2.0
19243,2020/02/03,1.5,0.7,2.8
19243,2020/02/04,3.8,1.1,7.6
19243,2020/02/05,4.2,1.2,9.7
19243,2020/02/06,1.4,0.9,2.4
19243,2020/02/07,1.3,0.5,2.8
19243,2020/02/08,1.3,0.6,2.3
19243,2020/02/09,1.0,0.5,1.9
19243,2020/02/10,1.3,0.7,1.9
19243,2020/02/11,2.1,0.8,4.5
19243,2020/02/12,1.9,1.0,3.6
19243,2020/02/13,1.7,0.7,3.1
19243,2020/02/14,1.9,0.9,3.2
19243,2020/02/15,1.2,0.5,2.0
19243,2020/02/16,1.0,0.4,2.0
19243,2020/02/17,1.0,0.5,1.6
19243,2020/02/18,1.5,0.8,2.7
19243,2020/02/19,1.7,0.5,2.7
19243,2020/02/20,1.5,0.5,2.3
19243,2020/02/21,1.5,0.6,2.9
19243,2020/02/22,1.4,0.6,2.4
19243,2020/02/23,2.1,1.2,3.4
19243,2020/02/24,2.5,1.4,4.4
19243,2020/02/25,1.1,0.8,1.8
19243,2020/02/26,3.9,0.7,7.4
19243,2020/02/27,2.0,0.8,3.1
19243,2020/02/28,2.7,0.8,6.2
19243,2020/02/29,1.3,0.7,1.9
19243,2020/03/01,1.3,0.7,2.2
19243,2020/03/02,2.3,0.8,5.1
19243,2020/03/03,1.9,0.9,3.9
19243,2020/03/04,1.6,0.5,3.5
19243,2020/03/05,1.9,1.0,2.7
19243,2020/03/06,1.9,0.7,3.1
19243,2020/03/07,1.7,0.7,4.1
19243,2020/03/08,1.4,0.4,2.9
19243,2020/03/09,1.9,1.0,3.4
19243,2020/03/10,1.8,0.9,3.0
19243,2020/03/11,1.5,0.6,2.5
19243,2020/03/12,1.2,0.4,1.9
19243,2020/03/13,1.9,1.2,2.8
19243,2020/03/14,2.1,0.7,3.8
19243,2020/03/15,1.4,0.4,2.4
19243,2020/03/16,1.5,0.7,2.3
19243,2020/03/17,1.2,0.5,2.0
19243,2020/03/18,1.1,0.6,1.7
19243,2020/03/19,1.2,0.4,2.2
19243,2020/03/20,1.4,0.6,2.5
19243,2020/03/21,1.4,0.4,2.7
19243,2020/03/22,2.4,1.1,3.2
19243,2020/03/23,2.7,1.0,4.4
19243,2020/03/24,1.7,0.7,3.0
19243,2020/03/25,1.9,1.0,3.0
19243,2020/03/26,1.7,0.7,3.0
19243,2020/03/27,1.9,1.0,2.6
19243,2020/03/28,1.5,0.7,2.2
19243,2020/03/29,1.5,0.7,2.8
19243,2020/03/30,2.6,1.5,4.1
19243,2020/03/31,2.5,0.9,4.0
19243,2020/04/01,1.4,0.8,2.1
19243,2020/04/02,1.3,0.5,2.3
19243,2020/04/03,1.3,0.8,2.1
19243,2020/04/04,1.2,0.5,2.0
19243,2020/04/05,1.8,0.6,2.6
