Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
19020,2020/01/01,1.0,0.3,2.1
19020,2020/01/02,0.7,0.4,1.2
19020,2020/01/03,0.7,0.4,1.0
19020,2020/01/04,0.9,0.5,1.8
19020,2020/01/05,1.1,0.3,2.5
19020,2020/01/06,0.8,0.3,2.1
19020,2020/01/07,1.0,0.6,1.9
19020,2020/01/08,1.0,0.6,1.6
19020,2020/01/09,0.6,0.3,0.9
19020,2020/01/10,0.7,0.3,1.2
19020,2020/01/11,0.5,0.3,0.9
19020,2020/01/12,0.7,0.3,1.1
19020,2020/01/13,0.7,0.3,1.6
19020,2020/01/14,0.7,0.4,1.2
19020,2020/01/15,0.7,0.3,1.1
19020,2020/01/16,0.9,0.4,1.6
19020,2020/01/17,0.9,0.4,1.5
19020,2020/01/18,0.9,0.3,1.8
19020,2020/01/19,0.8,0.3,1.7
19020,2020/01/20,0.8,0.4,1.6
19020,2020/01/21,0.7,0.3,1.2
19020,2020/01/22,1.1,0.4,2.0
19020,2020/01/23,1.3,0.4,2.2
19020,2020/01/24,0.8,0.4,1.8
19020,2020/01/25,0.8,0.3,1.2
19020,2020/01/26,0.8,0.3,1.6
19020,2020/01/27,0.8,0.3,2.4
19020,2020/01/28,1.3,0.5,2.3
19020,2020/01/29,1.2,0.5,2.0
19020,2020/01/30,1.3,0.3,2.6
19020,2020/01/31,0.8,0.2,1.6
19020,2020/02/01,1.1,0.6,1.6
19020,2020/02/02,1.0,0.2,2.1
19020,2020/02/03,1.7,0.5,3.5
19020,2020/02/04,3.0,1.3,5.4
19020,2020/02/05,3.1,0.7,7.6
19020,2020/02/06,1.0,0.6,1.7
19020,2020/02/07,0.9,0.3,2.1
19020,2020/02/08,0.8,0.4,1.4
19020,2020/02/09,0.6,0.2,1.1
19020,2020/02/10,0.9,0.5,1.7
19020,2020/02/11,1.6,0.5,3.8
19020,2020/02/12,1.3,0.6,2.9
19020,2020/02/13,1.4,0.7,2.3
19020,2020/02/14,1.5,0.7,2.6
19020,2020/02/15,1.2,0.4,2.3
19020,2020/02/16,0.7,0.2,1.8
19020,2020/02/17,0.7,0.4,1.2
19020,2020/02/18,1.2,0.3,2.1
19020,2020/02/19,1.2,0.3,2.4
19020,2020/02/20,0.9,0.4,1.9
19020,2020/02/21,1.4,0.4,2.9
19020,2020/02/22,0.9,0.3,1.9
19020,2020/02/23,1.5,0.7,3.5
19020,2020/02/24,2.3,1.1,3.9
19020,2020/02/25,0.9,0.5,1.3
19020,2020/02/26,3.0,0.4,7.0
19020,2020/02/27,1.4,0.5,2.2
19020,2020/02/28,1.9,0.4,3.8
19020,2020/02/29,1.3,0.4,2.4
19020,2020/03/01,0.8,0.4,1.5
19020,2020/03/02,2.2,0.6,5.9
19020,2020/03/03,1.7,0.6,3.4
19020,2020/03/04,1.3,0.4,2.4
19020,2020/03/05,2.1,1.1,3.5
19020,2020/03/06,1.4,0.3,2.3
19020,2020/03/07,1.4,0.2,3.5
19020,2020/03/08,0.9,0.4,1.6
19020,2020/03/09,1.2,0.5,2.1
19020,2020/03/10,1.2,0.5,2.1
19020,2020/03/11,1.0,0.3,1.8
19020,2020/03/12,0.9,0.3,1.7
19020,2020/03/13,1.3,0.5,2.2
19020,2020/03/14,2.4,0.4,3.5
19020,2020/03/15,1.1,0.3,2.4
19020,2020/03/16,1.0,0.3,2.4
19020,2020/03/17,0.8,0.3,1.7
19020,2020/03/18,0.9,0.3,1.7
19020,2020/03/19,0.7,0.2,1.3
19020,2020/03/20,0.9,0.2,2.0
19020,2020/03/21,1.4,0.3,3.0
19020,2020/03/22,3.4,1.9,5.3
19020,2020/03/23,3.6,0.6,6.5
19020,2020/03/24,1.3,0.3,4.1
19020,2020/03/25,1.9,0.5,3.8
19020,2020/03/26,1.3,0.5,2.6
19020,2020/03/27,1.3,0.6,2.5
19020,2020/03/28,0.9,0.3,1.4
19020,2020/03/29,1.3,0.4,2.3
19020,2020/03/30,2.9,0.8,5.9
19020,2020/03/31,3.1,0.6,6.1
19020,2020/04/01,1.3,0.3,2.5
19020,2020/04/02,0.8,0.2,1.4
19020,2020/04/03,1.2,0.4,2.0
19020,2020/04/04,1.2,0.3,2.0
19020,2020/04/05,1.6,0.5,3.3
