Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
19008,2020/01/01,1.3,0.5,2.2
19008,2020/01/02,1.1,0.6,1.7
19008,2020/01/03,1.1,0.7,1.5
19008,2020/01/04,1.3,0.7,1.7
19008,2020/01/05,1.2,0.4,3.1
19008,2020/01/06,1.1,0.5,2.0
19008,2020/01/07,1.3,0.8,2.1
19008,2020/01/08,1.4,1.0,2.0
19008,2020/01/09,1.0,0.5,1.3
19008,2020/01/10,1.0,0.6,1.4
19008,2020/01/11,0.9,0.4,1.4
19008,2020/01/12,1.0,0.6,1.6
19008,2020/01/13,1.0,0.4,1.7
19008,2020/01/14,1.1,0.7,1.4
19008,2020/01/15,1.1,0.6,1.5
19008,2020/01/16,1.3,0.5,1.7
19008,2020/01/17,1.3,0.6,2.0
19008,2020/01/18,1.4,0.6,2.3
19008,2020/01/19,1.3,0.6,2.3
19008,2020/01/20,1.3,0.6,2.0
19008,2020/01/21,1.0,0.6,1.5
19008,2020/01/22,1.6,0.7,3.1
19008,2020/01/23,1.7,0.5,2.7
19008,2020/01/24,1.2,0.6,2.0
19008,2020/01/25,1.2,0.7,1.7
19008,2020/01/26,1.2,0.6,1.8
19008,2020/01/27,1.1,0.6,2.7
19008,2020/01/28,1.8,0.9,2.8
19008,2020/01/29,1.8,1.1,2.4
19008,2020/01/30,1.5,0.7,2.4
19008,2020/01/31,1.2,0.6,1.8
19008,2020/02/01,1.4,0.9,2.0
19008,2020/02/02,1.2,0.5,1.9
19008,2020/02/03,1.9,0.9,3.2
19008,2020/02/04,4.0,1.6,8.1
19008,2020/02/05,3.9,1.4,8.4
19008,2020/02/06,1.5,0.9,2.4
19008,2020/02/07,1.3,0.5,2.6
19008,2020/02/08,1.2,0.7,1.7
19008,2020/02/09,0.9,0.4,1.6
19008,2020/02/10,1.3,0.9,1.8
19008,2020/02/11,2.1,0.6,4.3
19008,2020/02/12,1.9,1.0,3.6
19008,2020/02/13,1.8,0.8,3.0
19008,2020/02/14,1.9,0.7,3.3
19008,2020/02/15,1.6,0.9,2.4
19008,2020/02/16,1.0,0.5,2.0
19008,2020/02/17,1.0,0.6,1.6
19008,2020/02/18,1.6,0.8,2.3
19008,2020/02/19,1.6,0.6,3.1
19008,2020/02/20,1.2,0.4,1.9
19008,2020/02/21,1.7,0.6,2.9
19008,2020/02/22,1.2,0.7,2.1
19008,2020/02/23,2.1,1.2,3.7
19008,2020/02/24,2.7,1.7,3.9
19008,2020/02/25,1.2,0.8,1.7
19008,2020/02/26,3.7,1.0,7.1
19008,2020/02/27,2.0,1.1,3.2
19008,2020/02/28,2.6,0.8,5.5
19008,2020/02/29,1.7,1.1,2.4
19008,2020/03/01,1.2,0.8,1.8
19008,2020/03/02,2.4,0.9,5.0
19008,2020/03/03,2.0,0.9,4.0
19008,2020/03/04,1.6,0.7,2.9
19008,2020/03/05,2.4,1.8,3.3
19008,2020/03/06,1.9,0.6,2.9
19008,2020/03/07,1.7,0.6,3.9
19008,2020/03/08,1.2,0.4,2.0
19008,2020/03/09,1.8,1.2,2.9
19008,2020/03/10,1.7,1.1,2.8
19008,2020/03/11,1.3,0.7,1.9
19008,2020/03/12,1.3,0.5,2.1
19008,2020/03/13,1.8,0.9,2.6
19008,2020/03/14,2.6,1.0,3.8
19008,2020/03/15,1.5,0.6,2.8
19008,2020/03/16,1.5,0.7,2.3
19008,2020/03/17,1.1,0.3,1.8
19008,2020/03/18,1.2,0.5,1.7
19008,2020/03/19,1.0,0.4,1.6
19008,2020/03/20,1.2,0.5,2.2
19008,2020/03/21,1.5,0.6,2.8
19008,2020/03/22,3.3,2.1,4.7
19008,2020/03/23,3.5,1.3,5.8
19008,2020/03/24,1.8,0.8,4.2
19008,2020/03/25,2.2,1.1,3.3
19008,2020/03/26,1.7,0.7,2.8
19008,2020/03/27,1.8,1.0,3.0
19008,2020/03/28,1.2,0.5,2.1
19008,2020/03/29,1.6,0.6,2.4
19008,2020/03/30,3.2,1.4,5.7
19008,2020/03/31,3.1,1.1,5.9
19008,2020/04/01,1.6,0.7,2.4
19008,2020/04/02,1.1,0.5,1.8
19008,2020/04/03,1.6,0.6,2.9
19008,2020/04/04,1.4,0.6,2.2
19008,2020/04/05,1.9,0.7,3.5
