Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
5897,2020/01/01,6.2,3.2,10.3
5897,2020/01/02,5.4,2.8,8.5
5897,2020/01/03,5.9,3.5,8.7
5897,2020/01/04,6.4,2.7,10.4
5897,2020/01/05,8.4,4.8,13.8
5897,2020/01/06,4.7,2.1,6.3
5897,2020/01/07,0.7,-1.1,2.6
5897,2020/01/08,1.2,-0.8,5.3
5897,2020/01/09,3.5,-0.7,9.8
5897,2020/01/10,7.0,5.9,8.5
5897,2020/01/11,7.3,3.9,12.0
5897,2020/01/12,6.9,4.7,9.8
5897,2020/01/13,5.3,3.2,7.8
5897,2020/01/14,5.1,3.7,6.4
5897,2020/01/15,5.8,5.1,6.4
5897,2020/01/16,6.8,4.7,9.8
5897,2020/01/17,6.7,2.9,11.1
5897,2020/01/18,6.8,4.9,8.9
5897,2020/01/19,5.7,4.1,8.0
5897,2020/01/20,6.9,5.0,9.5
5897,2020/01/21,5.0,3.2,7.1
5897,2020/01/22,4.9,1.7,9.0
5897,2020/01/23,5.7,2.4,10.1
5897,2020/01/24,6.0,3.3,9.5
5897,2020/01/25,6.6,5.4,8.3
5897,2020/01/26,7.4,5.4,10.8
5897,2020/01/27,7.8,4.7,12.0
5897,2020/01/28,7.2,5.8,9.2
5897,2020/01/29,8.9,4.9,14.8
5897,2020/01/30,8.2,6.0,11.4
5897,2020/01/31,9.6,6.1,14.4
5897,2020/02/01,8.8,6.6,10.4
5897,2020/02/02,6.9,4.0,10.2
5897,2020/02/03,8.4,5.1,15.5
5897,2020/02/04,9.1,6.0,15.0
5897,2020/02/05,9.6,6.0,13.1
5897,2020/02/06,8.2,5.0,12.9
5897,2020/02/07,8.1,3.3,12.9
5897,2020/02/08,8.6,6.5,11.7
5897,2020/02/09,7.0,5.1,9.2
5897,2020/02/10,7.8,6.3,11.2
5897,2020/02/11,12.7,6.9,19.3
5897,2020/02/12,12.2,9.3,16.1
5897,2020/02/13,9.0,6.5,11.6
5897,2020/02/14,9.8,5.2,15.6
5897,2020/02/15,10.0,6.3,13.7
5897,2020/02/16,10.6,6.9,13.5
5897,2020/02/17,10.0,9.2,11.4
5897,2020/02/18,10.8,7.2,15.6
5897,2020/02/19,10.7,8.1,14.3
5897,2020/02/20,10.6,7.7,14.2
5897,2020/02/21,9.9,5.6,15.9
5897,2020/02/22,10.7,7.0,14.9
5897,2020/02/23,11.2,7.5,14.6
5897,2020/02/24,12.9,9.6,19.4
5897,2020/02/25,11.8,10.7,13.3
5897,2020/02/26,10.1,7.1,13.5
5897,2020/02/27,7.8,3.4,11.8
5897,2020/02/28,11.0,5.9,16.2
5897,2020/02/29,8.5,5.9,9.8
5897,2020/03/01,6.6,5.8,7.6
5897,2020/03/02,6.1,5.2,8.0
5897,2020/03/03,8.6,6.0,12.0
5897,2020/03/04,9.7,5.5,13.7
5897,2020/03/05,7.1,4.0,8.8
5897,2020/03/06,6.5,3.8,10.3
5897,2020/03/07,10.8,5.3,16.9
5897,2020/03/08,10.9,7.1,14.6
5897,2020/03/09,9.0,8.2,10.1
5897,2020/03/10,10.5,5.2,16.0
5897,2020/03/11,13.9,8.0,20.4
5897,2020/03/12,12.9,10.7,14.6
5897,2020/03/13,15.0,12.4,19.1
5897,2020/03/14,10.9,9.1,13.8
5897,2020/03/15,10.5,8.4,13.5
5897,2020/03/16,11.4,7.5,16.1
5897,2020/03/17,12.9,8.7,17.7
5897,2020/03/18,14.8,9.9,20.0
5897,2020/03/19,16.1,10.6,21.8
5897,2020/03/20,14.8,11.9,17.6
5897,2020/03/21,14.7,9.9,19.7
5897,2020/03/22,11.7,10.0,14.0
5897,2020/03/23,6.1,4.6,9.4
5897,2020/03/24,7.8,3.9,11.8
5897,2020/03/25,6.0,4.1,8.2
5897,2020/03/26,5.2,2.8,7.5
5897,2020/03/27,9.9,6.0,13.2
5897,2020/03/28,14.1,9.0,19.1
5897,2020/03/29,14.9,12.0,18.8
5897,2020/03/30,11.8,7.1,14.5
5897,2020/03/31,6.3,4.1,8.9
5897,2020/04/01,7.5,5.5,10.2
5897,2020/04/02,9.5,4.5,14.1
5897,2020/04/03,12.0,6.7,17.2
5897,2020/04/04,14.0,8.9,19.2
5897,2020/04/05,15.0,11.6,19.0
5897,2020/04/06,16.3,11.8,20.9
