Id Sensore,Data-Ora,Valore Medio Giornaliero, Minimo Valore Medio Orario, Massimo Valore Medio Orario
2001,2020/01/01,2.9,-1.3,10.7
2001,2020/01/02,2.8,-1.1,9.3
2001,2020/01/03,3.8,0.5,8.2
2001,2020/01/04,4.4,-1.0,11.5
2001,2020/01/05,5.5,0.3,14.0
2001,2020/01/06,2.5,-0.3,7.1
2001,2020/01/07,-0.1,-2.2,3.7
2001,2020/01/08,1.0,-0.6,5.9
2001,2020/01/09,2.0,-1.8,9.8
2001,2020/01/10,5.3,1.7,9.0
2001,2020/01/11,4.2,-0.6,12.2
2001,2020/01/12,3.7,0.4,10.2
2001,2020/01/13,2.3,-1.5,8.6
2001,2020/01/14,3.7,-0.1,6.7
2001,2020/01/15,5.1,3.9,7.1
2001,2020/01/16,5.5,1.6,9.9
2001,2020/01/17,5.4,0.1,11.6
2001,2020/01/18,5.7,2.6,10.1
2001,2020/01/19,3.9,0.7,8.7
2001,2020/01/20,4.4,0.0,10.1
2001,2020/01/21,2.6,-0.6,7.6
2001,2020/01/22,3.1,-1.4,9.5
2001,2020/01/23,3.6,-0.5,10.3
2001,2020/01/24,4.0,-0.8,9.3
2001,2020/01/25,5.4,1.9,9.5
2001,2020/01/26,5.9,2.4,12.1
2001,2020/01/27,5.9,0.9,11.9
2001,2020/01/28,6.9,5.5,9.1
2001,2020/01/29,8.0,2.2,15.2
2001,2020/01/30,6.2,2.2,11.4
2001,2020/01/31,8.0,2.9,15.2
2001,2020/02/01,8.6,6.0,10.7
2001,2020/02/02,5.4,2.0,9.0
2001,2020/02/03,6.9,2.2,13.8
2001,2020/02/04,9.1,6.1,15.4
2001,2020/02/05,8.6,3.9,13.3
2001,2020/02/06,5.3,0.4,12.5
2001,2020/02/07,5.4,-1.1,13.6
2001,2020/02/08,6.2,2.3,12.1
2001,2020/02/09,5.2,0.1,10.3
2001,2020/02/10,7.2,5.0,11.3
2001,2020/02/11,10.7,2.4,19.0
2001,2020/02/12,9.8,3.8,16.6
2001,2020/02/13,6.7,1.4,12.8
2001,2020/02/14,8.7,3.2,15.8
2001,2020/02/15,7.3,1.4,14.2
2001,2020/02/16,8.4,1.9,14.8
2001,2020/02/17,9.6,8.6,10.8
2001,2020/02/18,9.7,5.5,15.6
2001,2020/02/19,9.3,4.0,14.7
2001,2020/02/20,7.9,3.2,14.1
2001,2020/02/21,8.1,1.4,15.9
2001,2020/02/22,8.8,3.3,15.0
2001,2020/02/23,10.5,5.3,15.8
2001,2020/02/24,12.7,8.3,20.1
2001,2020/02/25,11.3,8.8,13.8
2001,2020/02/26,10.0,6.6,14.6
2001,2020/02/27,7.4,0.7,13.3
2001,2020/02/28,9.9,4.7,16.0
2001,2020/02/29,7.3,3.8,10.7
2001,2020/03/01,6.6,5.3,8.9
2001,2020/03/02,5.4,3.0,8.0
2001,2020/03/03,7.8,4.6,12.7
2001,2020/03/04,7.5,1.9,13.8
2001,2020/03/05,6.8,3.7,9.9
2001,2020/03/06,6.2,3.5,10.3
2001,2020/03/07,8.8,2.0,17.0
2001,2020/03/08,8.6,2.5,14.8
2001,2020/03/09,8.1,4.8,11.6
2001,2020/03/10,10.3,4.3,16.9
2001,2020/03/11,12.6,5.2,20.5
2001,2020/03/12,11.8,6.6,15.3
2001,2020/03/13,15.0,12.4,19.4
2001,2020/03/14,10.0,4.6,13.4
2001,2020/03/15,8.6,4.3,14.3
2001,2020/03/16,9.0,2.7,15.8
2001,2020/03/17,10.2,3.0,17.4
2001,2020/03/18,12.1,4.5,20.1
2001,2020/03/19,13.8,6.1,21.7
2001,2020/03/20,13.0,7.3,18.4
2001,2020/03/21,13.1,5.4,19.9
2001,2020/03/22,11.6,9.8,14.7
2001,2020/03/23,5.6,0.6,9.2
2001,2020/03/24,6.0,-0.7,12.3
2001,2020/03/25,5.4,1.2,9.1
2001,2020/03/26,4.8,-0.1,9.0
2001,2020/03/27,10.1,6.0,14.2
2001,2020/03/28,13.2,7.9,19.3
2001,2020/03/29,14.1,9.0,19.6
2001,2020/03/30,11.8,6.5,15.5
2001,2020/03/31,5.5,1.5,9.0
2001,2020/04/01,6.5,1.9,11.1
2001,2020/04/02,7.1,-0.5,14.2
2001,2020/04/03,9.7,1.1,17.4
2001,2020/04/04,12.0,3.8,19.3
2001,2020/04/05,13.7,9.0,19.8
2001,2020/04/06,14.2,6.5,21.3
